Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
2,Light,4/12/24,2:30:23 PM,-100,254.31,NaN,18.343,NaN,,27.606,NaN
2,Light,4/12/24,2:30:30 PM,-150,244.659,NaN,18.716,NaN,,27.618,NaN
2,Light,4/12/24,2:30:37 PM,-200,234.503,NaN,19.136,NaN,,27.6,NaN
2,Light,4/12/24,2:30:44 PM,-250,225.496,NaN,19.531,NaN,,27.569,NaN
2,Light,4/12/24,2:30:51 PM,-300,216.836,NaN,19.923,NaN,,27.564,NaN
2,Light,4/12/24,2:30:58 PM,-350,208.441,NaN,20.324,NaN,,27.548,NaN
2,Light,4/12/24,2:31:05 PM,-400,203.448,NaN,20.573,NaN,,27.533,NaN
2,Light,4/12/24,2:31:11 PM,-450,200.391,NaN,20.728,NaN,,27.528,NaN
2,Light,4/12/24,2:31:18 PM,-500,198.241,NaN,20.837,NaN,,27.531,NaN
2,Light,4/12/24,2:31:25 PM,-550,196.047,NaN,20.951,NaN,,27.529,NaN
2,Light,4/12/24,2:31:31 PM,-600,195.727,NaN,20.958,NaN,,27.568,NaN
2,Light,4/12/24,2:31:38 PM,-650,194.556,NaN,21.021,NaN,,27.561,NaN
2,Light,4/12/24,2:31:44 PM,-700,194.381,NaN,21.027,NaN,,27.574,NaN
2,Light,4/12/24,2:31:51 PM,-750,193.511,NaN,21.083,NaN,,27.533,NaN
2,Light,4/12/24,2:31:58 PM,-800,193.017,NaN,21.094,NaN,,27.594,NaN
2,Light,4/12/24,2:32:04 PM,-850,193.243,NaN,21.089,NaN,,27.566,NaN
2,Light,4/12/24,2:32:11 PM,-900,193.328,NaN,21.086,NaN,,27.56,NaN
2,Light,4/12/24,2:32:18 PM,-950,192.795,NaN,21.111,NaN,,27.573,NaN
2,Light,4/12/24,2:32:25 PM,-1000,193.492,NaN,21.088,NaN,,27.517,NaN
2,Light,4/12/24,2:32:32 PM,-1050,193.555,NaN,21.072,NaN,,27.568,NaN
2,Light,4/12/24,2:32:38 PM,-1100,193.593,NaN,21.073,NaN,,27.556,NaN
2,Light,4/12/24,2:32:45 PM,-1150,193.129,NaN,21.099,NaN,,27.55,NaN
2,Light,4/12/24,2:32:51 PM,-1200,192.711,NaN,21.109,NaN,,27.599,NaN
2,Light,4/12/24,2:32:58 PM,-1250,193.057,NaN,21.114,NaN,,27.505,NaN
2,Light,4/12/24,2:33:04 PM,-1300,193.181,NaN,21.098,NaN,,27.543,NaN
2,Light,4/12/24,2:33:11 PM,-1350,192.824,NaN,21.102,NaN,,27.603,NaN
2,Light,4/12/24,2:33:17 PM,-1400,192.805,NaN,21.107,NaN,,27.587,NaN
2,Light,4/12/24,2:33:24 PM,-1450,193.061,NaN,21.087,NaN,,27.613,NaN
3,Light,4/12/24,2:36:11 PM,100,284.045,NaN,17.3,NaN,,27.556,NaN
3,Light,4/12/24,2:36:18 PM,50,286.221,NaN,17.218,NaN,,27.602,NaN
3,Light,4/12/24,2:36:24 PM,0,279.738,NaN,17.443,NaN,,27.56,NaN
3,Light,4/12/24,2:36:31 PM,-50,271.351,NaN,17.723,NaN,,27.597,NaN
3,Light,4/12/24,2:36:37 PM,-100,260.236,NaN,18.132,NaN,,27.558,NaN
3,Light,4/12/24,2:36:44 PM,-150,249.561,NaN,18.528,NaN,,27.596,NaN
3,Light,4/12/24,2:36:51 PM,-200,239.299,NaN,18.945,NaN,,27.566,NaN
3,Light,4/12/24,2:36:57 PM,-250,229.328,NaN,19.354,NaN,,27.61,NaN
3,Light,4/12/24,2:37:04 PM,-300,220.305,NaN,19.756,NaN,,27.598,NaN
3,Light,4/12/24,2:37:10 PM,-350,213.056,NaN,20.09,NaN,,27.603,NaN
3,Light,4/12/24,2:37:17 PM,-400,206.903,NaN,20.379,NaN,,27.629,NaN
3,Light,4/12/24,2:37:23 PM,-450,201.503,NaN,20.656,NaN,,27.592,NaN
3,Light,4/12/24,2:37:29 PM,-500,198.003,NaN,20.829,NaN,,27.613,NaN
3,Light,4/12/24,2:37:36 PM,-550,195.16,NaN,20.972,NaN,,27.631,NaN
3,Light,4/12/24,2:37:43 PM,-600,194.505,NaN,21.018,NaN,,27.584,NaN
3,Light,4/12/24,2:37:49 PM,-650,193.937,NaN,21.036,NaN,,27.632,NaN
3,Light,4/12/24,2:37:55 PM,-700,193.361,NaN,21.081,NaN,,27.573,NaN
3,Light,4/12/24,2:38:02 PM,-750,193.527,NaN,21.07,NaN,,27.582,NaN
3,Light,4/12/24,2:38:09 PM,-800,192.98,NaN,21.096,NaN,,27.594,NaN
3,Light,4/12/24,2:38:16 PM,-850,193.209,NaN,21.103,NaN,,27.517,NaN
3,Light,4/12/24,2:38:23 PM,-900,192.668,NaN,21.116,NaN,,27.58,NaN
3,Light,4/12/24,2:38:30 PM,-950,192.387,NaN,21.125,NaN,,27.604,NaN
3,Light,4/12/24,2:38:36 PM,-1000,192.552,NaN,21.113,NaN,,27.617,NaN
3,Light,4/12/24,2:38:43 PM,-1050,192.763,NaN,21.106,NaN,,27.6,NaN
3,Light,4/12/24,2:38:50 PM,-1100,192.678,NaN,21.114,NaN,,27.586,NaN
3,Light,4/12/24,2:38:57 PM,-1150,192.77,NaN,21.123,NaN,,27.53,NaN
3,Light,4/12/24,2:39:03 PM,-1200,192.719,NaN,21.118,NaN,,27.561,NaN
3,Light,4/12/24,2:39:10 PM,-1250,192.716,NaN,21.112,NaN,,27.586,NaN
3,Light,4/12/24,2:39:17 PM,-1300,192.801,NaN,21.1,NaN,,27.616,NaN
3,Light,4/12/24,2:39:24 PM,-1350,192.443,NaN,21.126,NaN,,27.588,NaN
3,Light,4/12/24,2:39:30 PM,-1400,193.563,NaN,21.083,NaN,,27.522,NaN
3,Light,4/12/24,2:39:37 PM,-1450,193.153,NaN,21.093,NaN,,27.569,NaN
1,Dark,4/12/24,3:02:48 PM,100,171.129,NaN,22.346,NaN,,27.555,NaN
1,Dark,4/12/24,3:02:55 PM,50,174.64,NaN,22.136,NaN,,27.551,NaN
1,Dark,4/12/24,3:03:02 PM,0,175.218,NaN,22.077,NaN,,27.649,NaN
1,Dark,4/12/24,3:03:09 PM,-50,177.085,NaN,21.986,NaN,,27.574,NaN
1,Dark,4/12/24,3:03:15 PM,-100,179.121,NaN,21.88,NaN,,27.525,NaN
1,Dark,4/12/24,3:03:22 PM,-150,180.931,NaN,21.759,NaN,,27.593,NaN
1,Dark,4/12/24,3:03:29 PM,-200,183.159,NaN,21.649,NaN,,27.528,NaN
1,Dark,4/12/24,3:03:36 PM,-250,184.873,NaN,21.547,NaN,,27.552,NaN
1,Dark,4/12/24,3:03:42 PM,-300,186.451,NaN,21.457,NaN,,27.562,NaN
1,Dark,4/12/24,3:03:49 PM,-350,187.506,NaN,21.384,NaN,,27.622,NaN
1,Dark,4/12/24,3:03:56 PM,-400,189.465,NaN,21.293,NaN,,27.559,NaN
1,Dark,4/12/24,3:04:03 PM,-450,190.151,NaN,21.246,NaN,,27.599,NaN
1,Dark,4/12/24,3:04:09 PM,-500,190.777,NaN,21.225,NaN,,27.548,NaN
1,Dark,4/12/24,3:04:16 PM,-550,191.8,NaN,21.158,NaN,,27.597,NaN
1,Dark,4/12/24,3:04:23 PM,-600,192.442,NaN,21.131,NaN,,27.568,NaN
1,Dark,4/12/24,3:04:30 PM,-650,192.626,NaN,21.117,NaN,,27.585,NaN
1,Dark,4/12/24,3:04:37 PM,-700,192.765,NaN,21.091,NaN,,27.66,NaN
1,Dark,4/12/24,3:04:44 PM,-750,192.612,NaN,21.118,NaN,,27.584,NaN
1,Dark,4/12/24,3:04:50 PM,-800,192.715,NaN,21.115,NaN,,27.574,NaN
1,Dark,4/12/24,3:04:57 PM,-850,192.592,NaN,21.132,NaN,,27.532,NaN
1,Dark,4/12/24,3:05:03 PM,-900,192.678,NaN,21.113,NaN,,27.59,NaN
1,Dark,4/12/24,3:05:10 PM,-950,193.041,NaN,21.094,NaN,,27.589,NaN
1,Dark,4/12/24,3:05:17 PM,-1000,192.942,NaN,21.101,NaN,,27.582,NaN
1,Dark,4/12/24,3:05:24 PM,-1050,192.077,NaN,21.139,NaN,,27.614,NaN
1,Dark,4/12/24,3:05:31 PM,-1100,192.949,NaN,21.12,NaN,,27.504,NaN
1,Dark,4/12/24,3:05:38 PM,-1150,192.553,NaN,21.108,NaN,,27.637,NaN
1,Dark,4/12/24,3:05:45 PM,-1200,192.324,NaN,21.145,NaN,,27.537,NaN
1,Dark,4/12/24,3:05:52 PM,-1250,192.402,NaN,21.114,NaN,,27.645,NaN
1,Dark,4/12/24,3:05:59 PM,-1300,191.881,NaN,21.145,NaN,,27.632,NaN
1,Dark,4/12/24,3:06:06 PM,-1350,192.377,NaN,21.126,NaN,,27.602,NaN
1,Dark,4/12/24,3:06:12 PM,-1400,193.213,NaN,21.109,NaN,,27.492,NaN
1,Dark,4/12/24,3:06:19 PM,-1450,192.326,NaN,21.127,NaN,,27.609,NaN
2,Dark,4/12/24,3:07:39 PM,100,173.092,NaN,22.211,NaN,,27.62,NaN
2,Dark,4/12/24,3:07:45 PM,50,174.775,NaN,22.104,NaN,,27.646,NaN
2,Dark,4/12/24,3:07:52 PM,0,175.892,NaN,22.048,NaN,,27.606,NaN
2,Dark,4/12/24,3:07:59 PM,-50,177.63,NaN,21.964,NaN,,27.535,NaN
2,Dark,4/12/24,3:08:06 PM,-100,178.949,NaN,21.86,NaN,,27.644,NaN
2,Dark,4/12/24,3:08:13 PM,-150,181.246,NaN,21.738,NaN,,27.605,NaN
2,Dark,4/12/24,3:08:20 PM,-200,183.189,NaN,21.633,NaN,,27.585,NaN
2,Dark,4/12/24,3:08:27 PM,-250,184.451,NaN,21.549,NaN,,27.638,NaN
2,Dark,4/12/24,3:08:34 PM,-300,186.837,NaN,21.438,NaN,,27.553,NaN
2,Dark,4/12/24,3:08:41 PM,-350,188.215,NaN,21.339,NaN,,27.647,NaN
2,Dark,4/12/24,3:08:48 PM,-400,189.305,NaN,21.286,NaN,,27.622,NaN
2,Dark,4/12/24,3:08:55 PM,-450,190.945,NaN,21.209,NaN,,27.576,NaN
2,Dark,4/12/24,3:09:02 PM,-500,191.464,NaN,21.168,NaN,,27.629,NaN
2,Dark,4/12/24,3:09:09 PM,-550,192.1,NaN,21.142,NaN,,27.597,NaN
2,Dark,4/12/24,3:09:16 PM,-600,192.508,NaN,21.131,NaN,,27.554,NaN
2,Dark,4/12/24,3:09:23 PM,-650,192.395,NaN,21.137,NaN,,27.554,NaN
2,Dark,4/12/24,3:09:30 PM,-700,192.744,NaN,21.112,NaN,,27.58,NaN
2,Dark,4/12/24,3:09:37 PM,-750,193.163,NaN,21.095,NaN,,27.559,NaN
2,Dark,4/12/24,3:09:44 PM,-800,192.046,NaN,21.13,NaN,,27.657,NaN
2,Dark,4/12/24,3:09:51 PM,-850,192.255,NaN,21.133,NaN,,27.6,NaN
2,Dark,4/12/24,3:09:58 PM,-900,192.591,NaN,21.133,NaN,,27.528,NaN
2,Dark,4/12/24,3:10:05 PM,-950,192.241,NaN,21.136,NaN,,27.591,NaN
2,Dark,4/12/24,3:10:12 PM,-1000,192.627,NaN,21.112,NaN,,27.605,NaN
2,Dark,4/12/24,3:10:19 PM,-1050,192.576,NaN,21.104,NaN,,27.648,NaN
2,Dark,4/12/24,3:10:26 PM,-1100,192.773,NaN,21.1,NaN,,27.622,NaN
2,Dark,4/12/24,3:10:33 PM,-1150,192.614,NaN,21.105,NaN,,27.636,NaN
2,Dark,4/12/24,3:10:40 PM,-1200,193.24,NaN,21.079,NaN,,27.607,NaN
2,Dark,4/12/24,3:10:47 PM,-1250,192.593,NaN,21.117,NaN,,27.592,NaN
2,Dark,4/12/24,3:10:54 PM,-1300,192.81,NaN,21.105,NaN,,27.594,NaN
2,Dark,4/12/24,3:11:01 PM,-1350,192.946,NaN,21.099,NaN,,27.589,NaN
2,Dark,4/12/24,3:11:08 PM,-1400,192.896,NaN,21.093,NaN,,27.624,NaN
2,Dark,4/12/24,3:11:15 PM,-1450,192.585,NaN,21.106,NaN,,27.638,NaN
3,Dark,4/12/24,3:11:47 PM,100,170.878,NaN,22.358,NaN,,27.568,NaN
3,Dark,4/12/24,3:11:53 PM,50,175.127,NaN,22.099,NaN,,27.583,NaN
3,Dark,4/12/24,3:12:00 PM,0,175.842,NaN,22.054,NaN,,27.594,NaN
3,Dark,4/12/24,3:12:06 PM,-50,176.819,NaN,21.988,NaN,,27.628,NaN
3,Dark,4/12/24,3:12:13 PM,-100,178.48,NaN,21.902,NaN,,27.585,NaN
3,Dark,4/12/24,3:12:20 PM,-150,180.519,NaN,21.77,NaN,,27.643,NaN
3,Dark,4/12/24,3:12:27 PM,-200,182.666,NaN,21.667,NaN,,27.567,NaN
3,Dark,4/12/24,3:12:33 PM,-250,184.621,NaN,21.549,NaN,,27.6,NaN
3,Dark,4/12/24,3:12:40 PM,-300,186.379,NaN,21.443,NaN,,27.634,NaN
3,Dark,4/12/24,3:12:46 PM,-350,187.438,NaN,21.378,NaN,,27.661,NaN
3,Dark,4/12/24,3:12:53 PM,-400,189.322,NaN,21.299,NaN,,27.566,NaN
3,Dark,4/12/24,3:13:00 PM,-450,190.211,NaN,21.244,NaN,,27.594,NaN
3,Dark,4/12/24,3:13:06 PM,-500,190.927,NaN,21.198,NaN,,27.624,NaN
3,Dark,4/12/24,3:13:13 PM,-550,191.683,NaN,21.167,NaN,,27.586,NaN
3,Dark,4/12/24,3:13:19 PM,-600,191.662,NaN,21.15,NaN,,27.659,NaN
3,Dark,4/12/24,3:13:26 PM,-650,192.423,NaN,21.136,NaN,,27.552,NaN
3,Dark,4/12/24,3:13:33 PM,-700,192.285,NaN,21.119,NaN,,27.65,NaN
3,Dark,4/12/24,3:13:39 PM,-750,192.396,NaN,21.128,NaN,,27.59,NaN
3,Dark,4/12/24,3:13:46 PM,-800,192.859,NaN,21.09,NaN,,27.644,NaN
3,Dark,4/12/24,3:13:52 PM,-850,192.453,NaN,21.118,NaN,,27.618,NaN
3,Dark,4/12/24,3:13:59 PM,-900,192.318,NaN,21.118,NaN,,27.647,NaN
3,Dark,4/12/24,3:14:05 PM,-950,192.881,NaN,21.096,NaN,,27.615,NaN
3,Dark,4/12/24,3:14:12 PM,-1000,192.954,NaN,21.083,NaN,,27.652,NaN
3,Dark,4/12/24,3:14:18 PM,-1050,192.601,NaN,21.099,NaN,,27.663,NaN
3,Dark,4/12/24,3:14:25 PM,-1100,192.316,NaN,21.128,NaN,,27.607,NaN
3,Dark,4/12/24,3:14:32 PM,-1150,192.34,NaN,21.129,NaN,,27.598,NaN
3,Dark,4/12/24,3:14:39 PM,-1200,192.54,NaN,21.131,NaN,,27.547,NaN
3,Dark,4/12/24,3:14:46 PM,-1250,192.421,NaN,21.114,NaN,,27.641,NaN
3,Dark,4/12/24,3:14:53 PM,-1300,192.58,NaN,21.113,NaN,,27.611,NaN
3,Dark,4/12/24,3:15:00 PM,-1350,192.6,NaN,21.106,NaN,,27.635,NaN
3,Dark,4/12/24,3:15:06 PM,-1400,192.562,NaN,21.109,NaN,,27.631,NaN
3,Dark,4/12/24,3:15:13 PM,-1450,192.683,NaN,21.107,NaN,,27.613,NaN
