
***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/13/2024	Data Set: 	1	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
4:53:54 PM	450.0	487.429	NaN	13.101	NaN		27.282	NaN
4:54:01 PM	400.0	481.506	NaN	13.199	NaN		27.282	NaN
4:54:07 PM	350.0	471.368	NaN	13.377	NaN		27.249	NaN
4:54:14 PM	300.0	458.749	NaN	13.594	NaN		27.269	NaN
4:54:20 PM	250.0	438.606	NaN	13.963	NaN		27.275	NaN
4:54:27 PM	200.0	425.410	NaN	14.215	NaN		27.291	NaN
4:54:33 PM	150.0	404.191	NaN	14.647	NaN		27.298	NaN
4:54:40 PM	100.0	381.817	NaN	15.139	NaN		27.294	NaN
4:54:46 PM	50.0	356.301	NaN	15.751	NaN		27.279	NaN
4:54:53 PM	0.0	328.562	NaN	16.486	NaN		27.257	NaN
4:54:59 PM	-50.0	302.106	NaN	17.262	NaN		27.251	NaN
4:55:06 PM	-100.0	272.608	NaN	18.239	NaN		27.230	NaN
4:55:12 PM	-150.0	249.811	NaN	19.089	NaN		27.212	NaN
4:55:19 PM	-200.0	231.111	NaN	19.850	NaN		27.238	NaN
4:55:26 PM	-250.0	218.860	NaN	20.385	NaN		27.275	NaN
4:55:33 PM	-300.0	213.472	NaN	20.636	NaN		27.274	NaN
4:55:40 PM	-350.0	210.541	NaN	20.778	NaN		27.264	NaN
4:55:47 PM	-400.0	209.870	NaN	20.810	NaN		27.265	NaN
4:55:54 PM	-450.0	209.570	NaN	20.822	NaN		27.275	NaN
4:56:01 PM	-500.0	209.380	NaN	20.825	NaN		27.300	NaN
4:56:08 PM	-550.0	209.214	NaN	20.836	NaN		27.288	NaN
4:56:15 PM	-600.0	208.899	NaN	20.850	NaN		27.293	NaN
4:56:22 PM	-650.0	209.078	NaN	20.847	NaN		27.270	NaN
4:56:29 PM	-700.0	209.360	NaN	20.825	NaN		27.304	NaN
4:56:36 PM	-750.0	209.356	NaN	20.819	NaN		27.329	NaN
4:56:42 PM	-800.0	209.067	NaN	20.833	NaN		27.329	NaN
4:56:49 PM	-850.0	209.189	NaN	20.833	NaN		27.305	NaN
4:56:56 PM	-900.0	209.779	NaN	20.807	NaN		27.295	NaN
4:57:03 PM	-950.0	209.469	NaN	20.819	NaN		27.307	NaN
4:57:09 PM	-1000.0	209.041	NaN	20.832	NaN		27.338	NaN
4:57:16 PM	-1050.0	209.709	NaN	20.802	NaN		27.329	NaN
4:57:23 PM	-1100.0	209.350	NaN	20.822	NaN		27.318	NaN
4:57:30 PM	-1150.0	209.457	NaN	20.822	NaN		27.297	NaN
4:57:37 PM	-1200.0	209.345	NaN	20.822	NaN		27.319	NaN
4:57:44 PM	-1250.0	208.843	NaN	20.849	NaN		27.308	NaN
4:57:51 PM	-1300.0	209.209	NaN	20.834	NaN		27.297	NaN
4:57:58 PM	-1350.0	208.996	NaN	20.850	NaN		27.274	NaN
4:58:05 PM	-1400.0	209.154	NaN	20.851	NaN		27.239	NaN
4:58:11 PM	-1450.0	209.524	NaN	20.821	NaN		27.288	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/13/2024	Data Set: 	3	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
4:59:23 PM	750.0	533.395	NaN	12.387	NaN		27.311	NaN
4:59:29 PM	700.0	542.494	NaN	12.256	NaN		27.315	NaN
4:59:36 PM	650.0	544.273	NaN	12.226	NaN		27.342	NaN
4:59:43 PM	600.0	541.686	NaN	12.264	NaN		27.334	NaN
4:59:50 PM	550.0	537.242	NaN	12.329	NaN		27.325	NaN
4:59:57 PM	500.0	531.930	NaN	12.409	NaN		27.307	NaN
5:00:03 PM	450.0	524.356	NaN	12.523	NaN		27.292	NaN
5:00:10 PM	400.0	512.168	NaN	12.704	NaN		27.307	NaN
5:00:17 PM	350.0	499.576	NaN	12.902	NaN		27.298	NaN
5:00:24 PM	300.0	484.579	NaN	13.143	NaN		27.308	NaN
5:00:31 PM	250.0	468.719	NaN	13.409	NaN		27.320	NaN
5:00:37 PM	200.0	447.073	NaN	13.796	NaN		27.319	NaN
5:00:44 PM	150.0	424.893	NaN	14.222	NaN		27.307	NaN
5:00:50 PM	100.0	401.614	NaN	14.697	NaN		27.321	NaN
5:00:57 PM	50.0	370.893	NaN	15.383	NaN		27.341	NaN
5:01:04 PM	0.0	341.538	NaN	16.127	NaN		27.293	NaN
5:01:11 PM	-50.0	310.106	NaN	17.001	NaN		27.331	NaN
5:01:18 PM	-100.0	278.980	NaN	17.999	NaN		27.313	NaN
5:01:25 PM	-150.0	252.567	NaN	18.960	NaN		27.304	NaN
5:01:32 PM	-200.0	232.726	NaN	19.762	NaN		27.316	NaN
5:01:39 PM	-250.0	220.488	NaN	20.298	NaN		27.327	NaN
5:01:46 PM	-300.0	213.805	NaN	20.607	NaN		27.328	NaN
5:01:53 PM	-350.0	210.894	NaN	20.748	NaN		27.317	NaN
5:01:59 PM	-400.0	209.969	NaN	20.788	NaN		27.335	NaN
5:02:06 PM	-450.0	209.393	NaN	20.815	NaN		27.338	NaN
5:02:13 PM	-500.0	209.103	NaN	20.829	NaN		27.338	NaN
5:02:19 PM	-550.0	209.901	NaN	20.792	NaN		27.332	NaN
5:02:26 PM	-600.0	209.226	NaN	20.827	NaN		27.322	NaN
5:02:33 PM	-650.0	209.593	NaN	20.812	NaN		27.311	NaN
5:02:40 PM	-700.0	209.264	NaN	20.821	NaN		27.339	NaN
5:02:46 PM	-750.0	208.979	NaN	20.835	NaN		27.338	NaN
5:02:53 PM	-800.0	209.190	NaN	20.828	NaN		27.325	NaN
5:02:59 PM	-850.0	209.339	NaN	20.825	NaN		27.308	NaN
5:03:06 PM	-900.0	209.423	NaN	20.819	NaN		27.316	NaN
5:03:13 PM	-950.0	209.476	NaN	20.810	NaN		27.342	NaN
5:03:20 PM	-1000.0	209.383	NaN	20.815	NaN		27.340	NaN
5:03:27 PM	-1050.0	209.449	NaN	20.816	NaN		27.323	NaN
5:03:34 PM	-1100.0	209.480	NaN	20.816	NaN		27.317	NaN
5:03:41 PM	-1150.0	209.464	NaN	20.817	NaN		27.316	NaN
5:03:48 PM	-1200.0	209.573	NaN	20.811	NaN		27.319	NaN
5:03:54 PM	-1250.0	209.496	NaN	20.813	NaN		27.326	NaN
5:04:01 PM	-1300.0	209.293	NaN	20.825	NaN		27.317	NaN
5:04:08 PM	-1350.0	209.250	NaN	20.835	NaN		27.285	NaN
5:04:15 PM	-1400.0	209.912	NaN	20.805	NaN		27.277	NaN
5:04:22 PM	-1450.0	209.001	NaN	20.831	NaN		27.350	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/13/2024	Data Set: 	4	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
5:22:19 PM	750.0	791.736	NaN	9.550	NaN		27.447	NaN
5:22:26 PM	700.0	791.648	NaN	9.553	NaN		27.432	NaN
5:22:33 PM	650.0	786.457	NaN	9.594	NaN		27.445	NaN
5:22:40 PM	600.0	779.413	NaN	9.651	NaN		27.458	NaN
5:22:47 PM	550.0	771.100	NaN	9.723	NaN		27.449	NaN
5:22:53 PM	500.0	755.549	NaN	9.860	NaN		27.437	NaN
5:23:00 PM	450.0	743.524	NaN	9.967	NaN		27.439	NaN
5:23:06 PM	400.0	725.379	NaN	10.136	NaN		27.425	NaN
5:23:13 PM	350.0	709.940	NaN	10.285	NaN		27.411	NaN
5:23:20 PM	300.0	684.197	NaN	10.537	NaN		27.431	NaN
5:23:27 PM	250.0	659.605	NaN	10.794	NaN		27.431	NaN
5:23:34 PM	200.0	629.475	NaN	11.128	NaN		27.432	NaN
5:23:41 PM	150.0	594.042	NaN	11.553	NaN		27.422	NaN
5:23:48 PM	100.0	555.410	NaN	12.059	NaN		27.411	NaN
5:23:54 PM	50.0	508.314	NaN	12.744	NaN		27.411	NaN
5:24:01 PM	0.0	463.173	NaN	13.487	NaN		27.417	NaN
5:24:08 PM	-50.0	418.099	NaN	14.328	NaN		27.455	NaN
5:24:15 PM	-100.0	362.483	NaN	15.560	NaN		27.460	NaN
5:24:22 PM	-150.0	315.990	NaN	16.797	NaN		27.468	NaN
5:24:29 PM	-200.0	282.105	NaN	17.863	NaN		27.444	NaN
5:24:36 PM	-250.0	255.585	NaN	18.813	NaN		27.437	NaN
5:24:43 PM	-300.0	236.405	NaN	19.569	NaN		27.473	NaN
5:24:50 PM	-350.0	220.109	NaN	20.286	NaN		27.447	NaN
5:24:57 PM	-400.0	214.089	NaN	20.564	NaN		27.449	NaN
5:25:04 PM	-450.0	211.850	NaN	20.667	NaN		27.461	NaN
5:25:11 PM	-500.0	210.310	NaN	20.747	NaN		27.435	NaN
5:25:18 PM	-550.0	210.268	NaN	20.749	NaN		27.435	NaN
5:25:25 PM	-600.0	210.393	NaN	20.743	NaN		27.435	NaN
5:25:31 PM	-650.0	209.848	NaN	20.766	NaN		27.448	NaN
5:25:38 PM	-700.0	209.712	NaN	20.775	NaN		27.438	NaN
5:25:45 PM	-750.0	210.217	NaN	20.749	NaN		27.445	NaN
5:25:52 PM	-800.0	210.404	NaN	20.741	NaN		27.441	NaN
5:25:59 PM	-850.0	210.086	NaN	20.758	NaN		27.434	NaN
5:26:06 PM	-900.0	209.486	NaN	20.781	NaN		27.458	NaN
5:26:13 PM	-950.0	209.464	NaN	20.784	NaN		27.450	NaN
5:26:20 PM	-1000.0	209.417	NaN	20.789	NaN		27.439	NaN
5:26:27 PM	-1050.0	209.732	NaN	20.776	NaN		27.430	NaN
5:26:34 PM	-1100.0	209.686	NaN	20.778	NaN		27.431	NaN
5:26:41 PM	-1150.0	209.910	NaN	20.765	NaN		27.440	NaN
5:26:48 PM	-1200.0	210.056	NaN	20.756	NaN		27.448	NaN
5:26:55 PM	-1250.0	209.962	NaN	20.763	NaN		27.438	NaN
5:27:02 PM	-1300.0	210.064	NaN	20.763	NaN		27.418	NaN
5:27:09 PM	-1350.0	209.661	NaN	20.775	NaN		27.448	NaN
5:27:16 PM	-1400.0	209.766	NaN	20.767	NaN		27.460	NaN
5:27:23 PM	-1450.0	209.175	NaN	20.796	NaN		27.458	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/13/2024	Data Set: 	5	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
5:29:06 PM	750.0	748.886	NaN	9.914	NaN		27.470	NaN
5:29:13 PM	700.0	753.469	NaN	9.872	NaN		27.478	NaN
5:29:20 PM	650.0	758.869	NaN	9.826	NaN		27.468	NaN
5:29:26 PM	600.0	754.582	NaN	9.862	NaN		27.479	NaN
5:29:33 PM	550.0	747.300	NaN	9.926	NaN		27.484	NaN
5:29:39 PM	500.0	741.173	NaN	9.982	NaN		27.479	NaN
5:29:46 PM	450.0	727.632	NaN	10.108	NaN		27.469	NaN
5:29:52 PM	400.0	709.980	NaN	10.275	NaN		27.471	NaN
5:29:59 PM	350.0	697.881	NaN	10.394	NaN		27.466	NaN
5:30:05 PM	300.0	676.620	NaN	10.610	NaN		27.460	NaN
5:30:12 PM	250.0	653.540	NaN	10.852	NaN		27.476	NaN
5:30:19 PM	200.0	627.127	NaN	11.146	NaN		27.485	NaN
5:30:26 PM	150.0	596.409	NaN	11.512	NaN		27.489	NaN
5:30:32 PM	100.0	557.044	NaN	12.029	NaN		27.454	NaN
5:30:39 PM	50.0	515.688	NaN	12.622	NaN		27.460	NaN
5:30:45 PM	0.0	474.739	NaN	13.286	NaN		27.423	NaN
5:30:52 PM	-50.0	425.837	NaN	14.180	NaN		27.424	NaN
5:30:58 PM	-100.0	374.820	NaN	15.267	NaN		27.454	NaN
5:31:05 PM	-150.0	337.909	NaN	16.187	NaN		27.461	NaN
5:31:11 PM	-200.0	301.680	NaN	17.221	NaN		27.492	NaN
5:31:18 PM	-250.0	268.493	NaN	18.323	NaN		27.497	NaN
5:31:24 PM	-300.0	243.014	NaN	19.290	NaN		27.504	NaN
5:31:31 PM	-350.0	234.936	NaN	19.628	NaN		27.484	NaN
5:31:38 PM	-400.0	221.272	NaN	20.224	NaN		27.485	NaN
5:31:45 PM	-450.0	214.683	NaN	20.529	NaN		27.478	NaN
5:31:51 PM	-500.0	212.120	NaN	20.650	NaN		27.478	NaN
5:31:58 PM	-550.0	210.894	NaN	20.706	NaN		27.488	NaN
5:32:05 PM	-600.0	210.476	NaN	20.726	NaN		27.488	NaN
5:32:12 PM	-650.0	210.090	NaN	20.746	NaN		27.482	NaN
5:32:18 PM	-700.0	209.956	NaN	20.750	NaN		27.492	NaN
5:32:25 PM	-750.0	209.800	NaN	20.759	NaN		27.486	NaN
5:32:31 PM	-800.0	209.772	NaN	20.766	NaN		27.463	NaN
5:32:38 PM	-850.0	209.871	NaN	20.773	NaN		27.415	NaN
5:32:44 PM	-900.0	209.617	NaN	20.771	NaN		27.473	NaN
5:32:51 PM	-950.0	209.696	NaN	20.765	NaN		27.482	NaN
5:32:57 PM	-1000.0	210.140	NaN	20.736	NaN		27.513	NaN
5:33:04 PM	-1050.0	210.169	NaN	20.742	NaN		27.483	NaN
5:33:10 PM	-1100.0	209.403	NaN	20.786	NaN		27.454	NaN
5:33:17 PM	-1150.0	210.135	NaN	20.749	NaN		27.461	NaN
5:33:23 PM	-1200.0	210.501	NaN	20.729	NaN		27.471	NaN
5:33:30 PM	-1250.0	210.832	NaN	20.706	NaN		27.500	NaN
5:33:36 PM	-1300.0	209.741	NaN	20.753	NaN		27.522	NaN
5:33:43 PM	-1350.0	209.906	NaN	20.748	NaN		27.510	NaN
5:33:49 PM	-1400.0	210.096	NaN	20.745	NaN		27.485	NaN
5:33:56 PM	-1450.0	210.446	NaN	20.737	NaN		27.449	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/13/2024	Data Set: 	6	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
5:34:48 PM	750.0	741.190	NaN	9.982	NaN		27.478	NaN
5:34:55 PM	700.0	749.216	NaN	9.907	NaN		27.496	NaN
5:35:01 PM	650.0	749.618	NaN	9.907	NaN		27.473	NaN
5:35:08 PM	600.0	741.939	NaN	9.976	NaN		27.473	NaN
5:35:14 PM	550.0	743.038	NaN	9.967	NaN		27.467	NaN
5:35:21 PM	500.0	736.175	NaN	10.031	NaN		27.457	NaN
5:35:27 PM	450.0	723.365	NaN	10.146	NaN		27.481	NaN
5:35:34 PM	400.0	712.611	NaN	10.250	NaN		27.469	NaN
5:35:41 PM	350.0	697.112	NaN	10.400	NaN		27.476	NaN
5:35:48 PM	300.0	679.852	NaN	10.578	NaN		27.452	NaN
5:35:55 PM	250.0	654.599	NaN	10.844	NaN		27.455	NaN
5:36:02 PM	200.0	626.707	NaN	11.150	NaN		27.490	NaN
5:36:09 PM	150.0	594.532	NaN	11.533	NaN		27.502	NaN
5:36:16 PM	100.0	559.906	NaN	11.980	NaN		27.511	NaN
5:36:23 PM	50.0	523.092	NaN	12.505	NaN		27.492	NaN
5:36:30 PM	0.0	473.471	NaN	13.294	NaN		27.494	NaN
5:36:37 PM	-50.0	437.226	NaN	13.953	NaN		27.458	NaN
5:36:44 PM	-100.0	387.212	NaN	14.984	NaN		27.454	NaN
5:36:51 PM	-150.0	336.948	NaN	16.211	NaN		27.469	NaN
5:36:57 PM	-200.0	302.685	NaN	17.188	NaN		27.501	NaN
5:37:04 PM	-250.0	269.441	NaN	18.288	NaN		27.502	NaN
5:37:11 PM	-300.0	253.653	NaN	18.872	NaN		27.500	NaN
5:37:18 PM	-350.0	236.308	NaN	19.569	NaN		27.490	NaN
5:37:25 PM	-400.0	221.668	NaN	20.201	NaN		27.506	NaN
5:37:32 PM	-450.0	216.819	NaN	20.420	NaN		27.517	NaN
5:37:38 PM	-500.0	214.325	NaN	20.538	NaN		27.510	NaN
5:37:45 PM	-550.0	213.734	NaN	20.557	NaN		27.546	NaN
5:37:52 PM	-600.0	210.892	NaN	20.699	NaN		27.517	NaN
5:37:59 PM	-650.0	209.342	NaN	20.770	NaN		27.531	NaN
5:38:06 PM	-700.0	209.964	NaN	20.743	NaN		27.519	NaN
5:38:13 PM	-750.0	209.915	NaN	20.751	NaN		27.496	NaN
5:38:19 PM	-800.0	209.796	NaN	20.756	NaN		27.499	NaN
5:38:26 PM	-850.0	210.294	NaN	20.734	NaN		27.491	NaN
5:38:33 PM	-900.0	210.019	NaN	20.747	NaN		27.492	NaN
5:38:40 PM	-950.0	209.875	NaN	20.750	NaN		27.508	NaN
5:38:47 PM	-1000.0	209.262	NaN	20.782	NaN		27.498	NaN
5:38:53 PM	-1050.0	209.356	NaN	20.774	NaN		27.512	NaN
5:39:00 PM	-1100.0	209.837	NaN	20.756	NaN		27.491	NaN
5:39:07 PM	-1150.0	209.781	NaN	20.755	NaN		27.506	NaN
5:39:14 PM	-1200.0	209.392	NaN	20.773	NaN		27.509	NaN
5:39:21 PM	-1250.0	209.674	NaN	20.767	NaN		27.478	NaN
5:39:28 PM	-1300.0	210.173	NaN	20.743	NaN		27.478	NaN
5:39:35 PM	-1350.0	209.831	NaN	20.758	NaN		27.484	NaN
5:39:42 PM	-1400.0	209.742	NaN	20.763	NaN		27.481	NaN
5:39:48 PM	-1450.0	209.536	NaN	20.768	NaN		27.501	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/13/2024	Data Set: 	7	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
