Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
2,Light,4/13/24,6:01:45 PM,-850,209.123,NaN,20.772,NaN,,27.566,NaN
2,Light,4/13/24,6:01:52 PM,-900,209.453,NaN,20.761,NaN,,27.546,NaN
2,Light,4/13/24,6:01:59 PM,-950,209.552,NaN,20.755,NaN,,27.551,NaN
2,Light,4/13/24,6:02:06 PM,-1000,209.076,NaN,20.776,NaN,,27.559,NaN
2,Light,4/13/24,6:02:13 PM,-1050,209.213,NaN,20.762,NaN,,27.589,NaN
2,Light,4/13/24,6:02:20 PM,-1100,208.92,NaN,20.772,NaN,,27.606,NaN
2,Light,4/13/24,6:02:27 PM,-1150,208.998,NaN,20.769,NaN,,27.603,NaN
2,Light,4/13/24,6:02:34 PM,-1200,209.366,NaN,20.75,NaN,,27.608,NaN
2,Light,4/13/24,6:02:41 PM,-1250,208.867,NaN,20.779,NaN,,27.588,NaN
2,Light,4/13/24,6:02:47 PM,-1300,209.339,NaN,20.754,NaN,,27.597,NaN
2,Light,4/13/24,6:02:54 PM,-1350,209.243,NaN,20.764,NaN,,27.575,NaN
2,Light,4/13/24,6:03:01 PM,-1400,208.851,NaN,20.792,NaN,,27.538,NaN
2,Light,4/13/24,6:03:08 PM,-1450,208.897,NaN,20.779,NaN,,27.582,NaN
3,Light,4/13/24,6:08:52 PM,100,299.877,NaN,17.259,NaN,,27.572,NaN
3,Light,4/13/24,6:08:59 PM,50,289.175,NaN,17.6,NaN,,27.571,NaN
3,Light,4/13/24,6:09:05 PM,0,276.688,NaN,18.019,NaN,,27.568,NaN
3,Light,4/13/24,6:09:12 PM,-50,262.986,NaN,18.506,NaN,,27.568,NaN
3,Light,4/13/24,6:09:19 PM,-100,248.016,NaN,19.078,NaN,,27.556,NaN
3,Light,4/13/24,6:09:25 PM,-150,235.087,NaN,19.602,NaN,,27.566,NaN
3,Light,4/13/24,6:09:32 PM,-200,224.859,NaN,20.043,NaN,,27.569,NaN
3,Light,4/13/24,6:09:39 PM,-250,217.204,NaN,20.39,NaN,,27.567,NaN
3,Light,4/13/24,6:09:45 PM,-300,212.545,NaN,20.61,NaN,,27.559,NaN
3,Light,4/13/24,6:09:52 PM,-350,210.499,NaN,20.707,NaN,,27.561,NaN
3,Light,4/13/24,6:09:59 PM,-400,209.206,NaN,20.768,NaN,,27.566,NaN
3,Light,4/13/24,6:10:06 PM,-450,208.69,NaN,20.791,NaN,,27.574,NaN
3,Light,4/13/24,6:10:13 PM,-500,208.551,NaN,20.796,NaN,,27.581,NaN
3,Light,4/13/24,6:10:20 PM,-550,208.507,NaN,20.793,NaN,,27.602,NaN
3,Light,4/13/24,6:10:26 PM,-600,208.638,NaN,20.793,NaN,,27.576,NaN
3,Light,4/13/24,6:10:33 PM,-650,208.612,NaN,20.796,NaN,,27.569,NaN
3,Light,4/13/24,6:10:39 PM,-700,208.138,NaN,20.818,NaN,,27.573,NaN
3,Light,4/13/24,6:10:46 PM,-750,208.375,NaN,20.807,NaN,,27.571,NaN
3,Light,4/13/24,6:10:52 PM,-800,208.169,NaN,20.817,NaN,,27.571,NaN
3,Light,4/13/24,6:10:59 PM,-850,207.988,NaN,20.827,NaN,,27.566,NaN
3,Light,4/13/24,6:11:05 PM,-900,208.339,NaN,20.808,NaN,,27.574,NaN
3,Light,4/13/24,6:11:12 PM,-950,207.973,NaN,20.828,NaN,,27.565,NaN
3,Light,4/13/24,6:11:18 PM,-1000,208.317,NaN,20.813,NaN,,27.558,NaN
3,Light,4/13/24,6:11:25 PM,-1050,208.321,NaN,20.814,NaN,,27.553,NaN
3,Light,4/13/24,6:11:31 PM,-1100,208.162,NaN,20.82,NaN,,27.56,NaN
3,Light,4/13/24,6:11:38 PM,-1150,208.864,NaN,20.786,NaN,,27.56,NaN
3,Light,4/13/24,6:11:44 PM,-1200,208.615,NaN,20.801,NaN,,27.548,NaN
3,Light,4/13/24,6:11:51 PM,-1250,208.678,NaN,20.796,NaN,,27.556,NaN
3,Light,4/13/24,6:11:57 PM,-1300,208.354,NaN,20.809,NaN,,27.567,NaN
3,Light,4/13/24,6:12:04 PM,-1350,208.341,NaN,20.815,NaN,,27.545,NaN
3,Light,4/13/24,6:12:10 PM,-1400,208.724,NaN,20.793,NaN,,27.559,NaN
3,Light,4/13/24,6:12:17 PM,-1450,208.368,NaN,20.812,NaN,,27.552,NaN
1,High_Light,4/13/24,6:26:33 PM,100,441.36,NaN,13.863,NaN,,27.519,NaN
1,High_Light,4/13/24,6:26:40 PM,50,423.632,NaN,14.202,NaN,,27.532,NaN
1,High_Light,4/13/24,6:26:46 PM,0,396.543,NaN,14.764,NaN,,27.526,NaN
1,High_Light,4/13/24,6:26:53 PM,-50,365.33,NaN,15.476,NaN,,27.531,NaN
1,High_Light,4/13/24,6:26:59 PM,-100,335.843,NaN,16.229,NaN,,27.523,NaN
1,High_Light,4/13/24,6:27:06 PM,-150,307.614,NaN,17.033,NaN,,27.523,NaN
1,High_Light,4/13/24,6:27:13 PM,-200,280.642,NaN,17.895,NaN,,27.52,NaN
1,High_Light,4/13/24,6:27:19 PM,-250,260.43,NaN,18.608,NaN,,27.535,NaN
1,High_Light,4/13/24,6:27:26 PM,-300,243.058,NaN,19.283,NaN,,27.526,NaN
1,High_Light,4/13/24,6:27:33 PM,-350,229.495,NaN,19.849,NaN,,27.531,NaN
1,High_Light,4/13/24,6:27:39 PM,-400,220.297,NaN,20.258,NaN,,27.527,NaN
1,High_Light,4/13/24,6:27:46 PM,-450,215.007,NaN,20.498,NaN,,27.543,NaN
1,High_Light,4/13/24,6:27:53 PM,-500,211.686,NaN,20.653,NaN,,27.55,NaN
1,High_Light,4/13/24,6:27:59 PM,-550,210.79,NaN,20.698,NaN,,27.541,NaN
1,High_Light,4/13/24,6:28:06 PM,-600,209.72,NaN,20.754,NaN,,27.522,NaN
1,High_Light,4/13/24,6:28:13 PM,-650,209.478,NaN,20.762,NaN,,27.537,NaN
1,High_Light,4/13/24,6:28:19 PM,-700,209.772,NaN,20.751,NaN,,27.524,NaN
1,High_Light,4/13/24,6:28:26 PM,-750,209.297,NaN,20.77,NaN,,27.54,NaN
1,High_Light,4/13/24,6:28:32 PM,-800,209.353,NaN,20.77,NaN,,27.529,NaN
1,High_Light,4/13/24,6:28:39 PM,-850,209.363,NaN,20.769,NaN,,27.531,NaN
1,High_Light,4/13/24,6:28:45 PM,-900,209.047,NaN,20.784,NaN,,27.532,NaN
1,High_Light,4/13/24,6:28:52 PM,-950,208.795,NaN,20.78,NaN,,27.598,NaN
1,High_Light,4/13/24,6:28:59 PM,-1000,209.359,NaN,20.767,NaN,,27.54,NaN
1,High_Light,4/13/24,6:29:05 PM,-1050,209.358,NaN,20.768,NaN,,27.536,NaN
1,High_Light,4/13/24,6:29:12 PM,-1100,208.928,NaN,20.79,NaN,,27.531,NaN
1,High_Light,4/13/24,6:29:18 PM,-1150,209.56,NaN,20.759,NaN,,27.533,NaN
1,High_Light,4/13/24,6:29:25 PM,-1200,209.239,NaN,20.774,NaN,,27.535,NaN
1,High_Light,4/13/24,6:29:31 PM,-1250,209.317,NaN,20.771,NaN,,27.532,NaN
1,High_Light,4/13/24,6:29:38 PM,-1300,209.498,NaN,20.763,NaN,,27.529,NaN
1,High_Light,4/13/24,6:29:44 PM,-1350,209.481,NaN,20.766,NaN,,27.52,NaN
1,High_Light,4/13/24,6:29:51 PM,-1400,209.647,NaN,20.759,NaN,,27.516,NaN
1,High_Light,4/13/24,6:29:57 PM,-1450,208.587,NaN,20.809,NaN,,27.521,NaN
2,High_Light,4/13/24,6:30:21 PM,100,435.558,NaN,13.967,NaN,,27.548,NaN
2,High_Light,4/13/24,6:30:28 PM,50,424.826,NaN,14.179,NaN,,27.529,NaN
2,High_Light,4/13/24,6:30:34 PM,0,404.125,NaN,14.602,NaN,,27.526,NaN
2,High_Light,4/13/24,6:30:41 PM,-50,379.404,NaN,15.148,NaN,,27.516,NaN
2,High_Light,4/13/24,6:30:47 PM,-100,348.884,NaN,15.885,NaN,,27.53,NaN
2,High_Light,4/13/24,6:30:54 PM,-150,319.806,NaN,16.675,NaN,,27.521,NaN
2,High_Light,4/13/24,6:31:00 PM,-200,289.434,NaN,17.602,NaN,,27.525,NaN
2,High_Light,4/13/24,6:31:07 PM,-250,263.579,NaN,18.498,NaN,,27.509,NaN
2,High_Light,4/13/24,6:31:13 PM,-300,246.095,NaN,19.16,NaN,,27.531,NaN
2,High_Light,4/13/24,6:31:20 PM,-350,232.285,NaN,19.731,NaN,,27.523,NaN
2,High_Light,4/13/24,6:31:26 PM,-400,223.548,NaN,20.112,NaN,,27.525,NaN
2,High_Light,4/13/24,6:31:33 PM,-450,213.732,NaN,20.561,NaN,,27.53,NaN
2,High_Light,4/13/24,6:31:39 PM,-500,210.7,NaN,20.704,NaN,,27.534,NaN
2,High_Light,4/13/24,6:31:46 PM,-550,211.028,NaN,20.691,NaN,,27.523,NaN
2,High_Light,4/13/24,6:31:53 PM,-600,209.653,NaN,20.755,NaN,,27.531,NaN
2,High_Light,4/13/24,6:32:00 PM,-650,209.477,NaN,20.764,NaN,,27.529,NaN
2,High_Light,4/13/24,6:32:07 PM,-700,209.777,NaN,20.752,NaN,,27.519,NaN
2,High_Light,4/13/24,6:32:13 PM,-750,209.311,NaN,20.771,NaN,,27.533,NaN
2,High_Light,4/13/24,6:32:20 PM,-800,209.551,NaN,20.758,NaN,,27.539,NaN
2,High_Light,4/13/24,6:32:26 PM,-850,208.903,NaN,20.79,NaN,,27.536,NaN
2,High_Light,4/13/24,6:32:33 PM,-900,209.219,NaN,20.774,NaN,,27.539,NaN
2,High_Light,4/13/24,6:32:39 PM,-950,209.628,NaN,20.756,NaN,,27.532,NaN
2,High_Light,4/13/24,6:32:46 PM,-1000,209.585,NaN,20.76,NaN,,27.524,NaN
2,High_Light,4/13/24,6:32:53 PM,-1050,209.296,NaN,20.772,NaN,,27.532,NaN
2,High_Light,4/13/24,6:33:00 PM,-1100,208.872,NaN,20.792,NaN,,27.534,NaN
2,High_Light,4/13/24,6:33:07 PM,-1150,209.362,NaN,20.771,NaN,,27.523,NaN
2,High_Light,4/13/24,6:33:13 PM,-1200,209.393,NaN,20.77,NaN,,27.521,NaN
2,High_Light,4/13/24,6:33:20 PM,-1250,209.393,NaN,20.771,NaN,,27.517,NaN
2,High_Light,4/13/24,6:33:27 PM,-1300,209.337,NaN,20.771,NaN,,27.528,NaN
2,High_Light,4/13/24,6:33:34 PM,-1350,209.545,NaN,20.76,NaN,,27.532,NaN
2,High_Light,4/13/24,6:33:40 PM,-1400,209.399,NaN,20.769,NaN,,27.524,NaN
2,High_Light,4/13/24,6:33:47 PM,-1450,209.161,NaN,20.779,NaN,,27.53,NaN
3,High_Light,4/13/24,6:34:09 PM,100,438.738,NaN,13.909,NaN,,27.536,NaN
3,High_Light,4/13/24,6:34:15 PM,50,429.891,NaN,14.083,NaN,,27.513,NaN
3,High_Light,4/13/24,6:34:22 PM,0,411.104,NaN,14.457,NaN,,27.523,NaN
3,High_Light,4/13/24,6:34:28 PM,-50,386.664,NaN,14.981,NaN,,27.528,NaN
3,High_Light,4/13/24,6:34:35 PM,-100,357.119,NaN,15.677,NaN,,27.531,NaN
3,High_Light,4/13/24,6:34:42 PM,-150,327.402,NaN,16.46,NaN,,27.523,NaN
3,High_Light,4/13/24,6:34:49 PM,-200,298.19,NaN,17.32,NaN,,27.535,NaN
3,High_Light,4/13/24,6:34:56 PM,-250,269.576,NaN,18.273,NaN,,27.546,NaN
3,High_Light,4/13/24,6:35:03 PM,-300,255.705,NaN,18.785,NaN,,27.537,NaN
3,High_Light,4/13/24,6:35:10 PM,-350,247.959,NaN,19.085,NaN,,27.536,NaN
3,High_Light,4/13/24,6:35:17 PM,-400,233.866,NaN,19.66,NaN,,27.539,NaN
3,High_Light,4/13/24,6:35:24 PM,-450,218.385,NaN,20.34,NaN,,27.549,NaN
3,High_Light,4/13/24,6:35:30 PM,-500,214.035,NaN,20.546,NaN,,27.533,NaN
3,High_Light,4/13/24,6:35:37 PM,-550,211.835,NaN,20.652,NaN,,27.525,NaN
3,High_Light,4/13/24,6:35:44 PM,-600,210.617,NaN,20.707,NaN,,27.538,NaN
3,High_Light,4/13/24,6:35:51 PM,-650,209.515,NaN,20.757,NaN,,27.55,NaN
3,High_Light,4/13/24,6:35:58 PM,-700,209.608,NaN,20.755,NaN,,27.54,NaN
3,High_Light,4/13/24,6:36:05 PM,-750,209.478,NaN,20.762,NaN,,27.537,NaN
3,High_Light,4/13/24,6:36:12 PM,-800,209.835,NaN,20.747,NaN,,27.528,NaN
3,High_Light,4/13/24,6:36:19 PM,-850,209.513,NaN,20.763,NaN,,27.526,NaN
3,High_Light,4/13/24,6:36:26 PM,-900,209.29,NaN,20.773,NaN,,27.529,NaN
3,High_Light,4/13/24,6:36:32 PM,-950,209.685,NaN,20.753,NaN,,27.533,NaN
3,High_Light,4/13/24,6:36:39 PM,-1000,209.333,NaN,20.769,NaN,,27.537,NaN
3,High_Light,4/13/24,6:36:45 PM,-1050,209.576,NaN,20.758,NaN,,27.534,NaN
3,High_Light,4/13/24,6:36:52 PM,-1100,209.348,NaN,20.768,NaN,,27.538,NaN
3,High_Light,4/13/24,6:36:59 PM,-1150,209.368,NaN,20.768,NaN,,27.534,NaN
3,High_Light,4/13/24,6:37:06 PM,-1200,209.509,NaN,20.76,NaN,,27.539,NaN
3,High_Light,4/13/24,6:37:12 PM,-1250,209.591,NaN,20.759,NaN,,27.527,NaN
3,High_Light,4/13/24,6:37:19 PM,-1300,208.884,NaN,20.787,NaN,,27.552,NaN
3,High_Light,4/13/24,6:37:26 PM,-1350,209.607,NaN,20.757,NaN,,27.532,NaN
3,High_Light,4/13/24,6:37:33 PM,-1400,209.198,NaN,20.776,NaN,,27.535,NaN
3,High_Light,4/13/24,6:37:40 PM,-1450,209.378,NaN,20.769,NaN,,27.528,NaN
