Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
1,Light,4/13/24,6:54:00 PM,-850,208.426,NaN,20.806,NaN,,27.565,NaN
1,Light,4/13/24,6:54:07 PM,-900,208.106,NaN,20.821,NaN,,27.567,NaN
1,Light,4/13/24,6:54:14 PM,-950,208.621,NaN,20.797,NaN,,27.563,NaN
1,Light,4/13/24,6:54:21 PM,-1000,208.41,NaN,20.806,NaN,,27.568,NaN
1,Light,4/13/24,6:54:28 PM,-1050,208.44,NaN,20.807,NaN,,27.558,NaN
1,Light,4/13/24,6:54:35 PM,-1100,208.487,NaN,20.805,NaN,,27.557,NaN
1,Light,4/13/24,6:54:42 PM,-1150,208.328,NaN,20.81,NaN,,27.568,NaN
1,Light,4/13/24,6:54:49 PM,-1200,208.354,NaN,20.808,NaN,,27.571,NaN
1,Light,4/13/24,6:54:56 PM,-1250,208.169,NaN,20.817,NaN,,27.571,NaN
1,Light,4/13/24,6:55:03 PM,-1300,208.406,NaN,20.804,NaN,,27.577,NaN
1,Light,4/13/24,6:55:10 PM,-1350,208.355,NaN,20.806,NaN,,27.579,NaN
1,Light,4/13/24,6:55:17 PM,-1400,208.313,NaN,20.81,NaN,,27.571,NaN
1,Light,4/13/24,6:55:24 PM,-1450,207.999,NaN,20.825,NaN,,27.572,NaN
2,Light,4/13/24,6:55:51 PM,100,278.577,NaN,17.954,NaN,,27.569,NaN
2,Light,4/13/24,6:55:58 PM,50,274.917,NaN,18.08,NaN,,27.569,NaN
2,Light,4/13/24,6:56:05 PM,0,266.835,NaN,18.367,NaN,,27.564,NaN
2,Light,4/13/24,6:56:12 PM,-50,254.74,NaN,18.814,NaN,,27.57,NaN
2,Light,4/13/24,6:56:19 PM,-100,243.034,NaN,19.274,NaN,,27.568,NaN
2,Light,4/13/24,6:56:26 PM,-150,231.766,NaN,19.74,NaN,,27.578,NaN
2,Light,4/13/24,6:56:33 PM,-200,222.086,NaN,20.164,NaN,,27.581,NaN
2,Light,4/13/24,6:56:40 PM,-250,215.4,NaN,20.474,NaN,,27.566,NaN
2,Light,4/13/24,6:56:47 PM,-300,211.619,NaN,20.654,NaN,,27.559,NaN
2,Light,4/13/24,6:56:54 PM,-350,209.652,NaN,20.747,NaN,,27.564,NaN
2,Light,4/13/24,6:57:00 PM,-400,209.107,NaN,20.774,NaN,,27.561,NaN
2,Light,4/13/24,6:57:07 PM,-450,208.088,NaN,20.817,NaN,,27.587,NaN
2,Light,4/13/24,6:57:14 PM,-500,207.774,NaN,20.832,NaN,,27.588,NaN
2,Light,4/13/24,6:57:21 PM,-550,208.586,NaN,20.796,NaN,,27.574,NaN
2,Light,4/13/24,6:57:27 PM,-600,208.364,NaN,20.808,NaN,,27.569,NaN
2,Light,4/13/24,6:57:34 PM,-650,208.256,NaN,20.813,NaN,,27.57,NaN
2,Light,4/13/24,6:57:41 PM,-700,208.179,NaN,20.817,NaN,,27.569,NaN
2,Light,4/13/24,6:57:48 PM,-750,208.659,NaN,20.793,NaN,,27.572,NaN
2,Light,4/13/24,6:57:55 PM,-800,208.107,NaN,20.82,NaN,,27.571,NaN
2,Light,4/13/24,6:58:02 PM,-850,207.793,NaN,20.836,NaN,,27.568,NaN
2,Light,4/13/24,6:58:09 PM,-900,208.051,NaN,20.822,NaN,,27.574,NaN
2,Light,4/13/24,6:58:15 PM,-950,207.995,NaN,20.823,NaN,,27.581,NaN
2,Light,4/13/24,6:58:22 PM,-1000,207.907,NaN,20.828,NaN,,27.578,NaN
2,Light,4/13/24,6:58:29 PM,-1050,207.933,NaN,20.827,NaN,,27.577,NaN
2,Light,4/13/24,6:58:36 PM,-1100,207.891,NaN,20.829,NaN,,27.577,NaN
2,Light,4/13/24,6:58:43 PM,-1150,207.938,NaN,20.827,NaN,,27.576,NaN
2,Light,4/13/24,6:58:50 PM,-1200,208.096,NaN,20.823,NaN,,27.561,NaN
2,Light,4/13/24,6:58:57 PM,-1250,208.045,NaN,20.822,NaN,,27.575,NaN
2,Light,4/13/24,6:59:04 PM,-1300,208.699,NaN,20.794,NaN,,27.56,NaN
2,Light,4/13/24,6:59:11 PM,-1350,208.808,NaN,20.786,NaN,,27.571,NaN
2,Light,4/13/24,6:59:18 PM,-1400,208.514,NaN,20.8,NaN,,27.572,NaN
2,Light,4/13/24,6:59:25 PM,-1450,208.474,NaN,20.8,NaN,,27.58,NaN
3,Light,4/13/24,6:59:52 PM,100,277.628,NaN,17.986,NaN,,27.571,NaN
3,Light,4/13/24,6:59:59 PM,50,274.183,NaN,18.106,NaN,,27.567,NaN
3,Light,4/13/24,7:00:06 PM,0,264.796,NaN,18.432,NaN,,27.602,NaN
3,Light,4/13/24,7:00:13 PM,-50,253.703,NaN,18.852,NaN,,27.577,NaN
3,Light,4/13/24,7:00:20 PM,-100,241.944,NaN,19.316,NaN,,27.577,NaN
3,Light,4/13/24,7:00:27 PM,-150,230.458,NaN,19.799,NaN,,27.566,NaN
3,Light,4/13/24,7:00:34 PM,-200,221.137,NaN,20.209,NaN,,27.572,NaN
3,Light,4/13/24,7:00:41 PM,-250,213.796,NaN,20.546,NaN,,27.579,NaN
3,Light,4/13/24,7:00:48 PM,-300,210.73,NaN,20.693,NaN,,27.573,NaN
3,Light,4/13/24,7:00:55 PM,-350,209.392,NaN,20.759,NaN,,27.566,NaN
3,Light,4/13/24,7:01:02 PM,-400,208.896,NaN,20.782,NaN,,27.57,NaN
3,Light,4/13/24,7:01:09 PM,-450,208.118,NaN,20.818,NaN,,27.577,NaN
3,Light,4/13/24,7:01:16 PM,-500,208.178,NaN,20.819,NaN,,27.561,NaN
3,Light,4/13/24,7:01:23 PM,-550,208.375,NaN,20.807,NaN,,27.571,NaN
3,Light,4/13/24,7:01:30 PM,-600,208.164,NaN,20.816,NaN,,27.576,NaN
3,Light,4/13/24,7:01:37 PM,-650,208.617,NaN,20.795,NaN,,27.572,NaN
3,Light,4/13/24,7:01:44 PM,-700,208.328,NaN,20.809,NaN,,27.572,NaN
3,Light,4/13/24,7:01:51 PM,-750,208.298,NaN,20.809,NaN,,27.578,NaN
3,Light,4/13/24,7:01:58 PM,-800,207.887,NaN,20.826,NaN,,27.59,NaN
3,Light,4/13/24,7:02:05 PM,-850,208.334,NaN,20.807,NaN,,27.579,NaN
3,Light,4/13/24,7:02:12 PM,-900,207.927,NaN,20.828,NaN,,27.574,NaN
3,Light,4/13/24,7:02:19 PM,-950,208.618,NaN,20.794,NaN,,27.576,NaN
3,Light,4/13/24,7:02:26 PM,-1000,208.679,NaN,20.793,NaN,,27.568,NaN
3,Light,4/13/24,7:02:33 PM,-1050,207.886,NaN,20.831,NaN,,27.57,NaN
3,Light,4/13/24,7:02:40 PM,-1100,208.215,NaN,20.814,NaN,,27.574,NaN
3,Light,4/13/24,7:02:47 PM,-1150,208.231,NaN,20.812,NaN,,27.579,NaN
3,Light,4/13/24,7:02:54 PM,-1200,208.082,NaN,20.818,NaN,,27.584,NaN
3,Light,4/13/24,7:03:01 PM,-1250,208.556,NaN,20.796,NaN,,27.58,NaN
3,Light,4/13/24,7:03:08 PM,-1300,207.994,NaN,20.825,NaN,,27.573,NaN
3,Light,4/13/24,7:03:15 PM,-1350,208.293,NaN,20.809,NaN,,27.579,NaN
3,Light,4/13/24,7:03:22 PM,-1400,207.707,NaN,20.837,NaN,,27.581,NaN
3,Light,4/13/24,7:03:29 PM,-1450,208.309,NaN,20.808,NaN,,27.58,NaN
1,High_Light,4/13/24,7:16:22 PM,100,450.587,NaN,13.654,NaN,,27.717,NaN
1,High_Light,4/13/24,7:16:29 PM,50,438.27,NaN,13.888,NaN,,27.688,NaN
1,High_Light,4/13/24,7:16:36 PM,0,411.731,NaN,14.429,NaN,,27.598,NaN
1,High_Light,4/13/24,7:16:42 PM,-50,380.825,NaN,15.096,NaN,,27.61,NaN
1,High_Light,4/13/24,7:16:49 PM,-100,346.97,NaN,15.909,NaN,,27.648,NaN
1,High_Light,4/13/24,7:16:56 PM,-150,313.642,NaN,16.831,NaN,,27.625,NaN
1,High_Light,4/13/24,7:17:03 PM,-200,282.888,NaN,17.792,NaN,,27.64,NaN
1,High_Light,4/13/24,7:17:10 PM,-250,260.841,NaN,18.566,NaN,,27.65,NaN
1,High_Light,4/13/24,7:17:17 PM,-300,243.581,NaN,19.232,NaN,,27.652,NaN
1,High_Light,4/13/24,7:17:24 PM,-350,231.869,NaN,19.726,NaN,,27.618,NaN
1,High_Light,4/13/24,7:17:31 PM,-400,222.039,NaN,20.161,NaN,,27.602,NaN
1,High_Light,4/13/24,7:17:38 PM,-450,217.15,NaN,20.383,NaN,,27.606,NaN
1,High_Light,4/13/24,7:17:45 PM,-500,211.158,NaN,20.664,NaN,,27.608,NaN
1,High_Light,4/13/24,7:17:52 PM,-550,210.238,NaN,20.709,NaN,,27.604,NaN
1,High_Light,4/13/24,7:17:59 PM,-600,210.28,NaN,20.706,NaN,,27.608,NaN
1,High_Light,4/13/24,7:18:05 PM,-650,209.921,NaN,20.724,NaN,,27.605,NaN
1,High_Light,4/13/24,7:18:12 PM,-700,209.474,NaN,20.746,NaN,,27.603,NaN
1,High_Light,4/13/24,7:18:19 PM,-750,209.567,NaN,20.742,NaN,,27.601,NaN
1,High_Light,4/13/24,7:18:26 PM,-800,209.599,NaN,20.739,NaN,,27.607,NaN
1,High_Light,4/13/24,7:18:33 PM,-850,209.76,NaN,20.731,NaN,,27.608,NaN
1,High_Light,4/13/24,7:18:40 PM,-900,209.273,NaN,20.754,NaN,,27.61,NaN
1,High_Light,4/13/24,7:18:47 PM,-950,209.713,NaN,20.733,NaN,,27.609,NaN
1,High_Light,4/13/24,7:18:54 PM,-1000,209.48,NaN,20.744,NaN,,27.61,NaN
1,High_Light,4/13/24,7:19:01 PM,-1050,209.397,NaN,20.748,NaN,,27.61,NaN
1,High_Light,4/13/24,7:19:08 PM,-1100,209.282,NaN,20.756,NaN,,27.6,NaN
1,High_Light,4/13/24,7:19:15 PM,-1150,209.599,NaN,20.74,NaN,,27.603,NaN
1,High_Light,4/13/24,7:19:22 PM,-1200,209.552,NaN,20.741,NaN,,27.608,NaN
1,High_Light,4/13/24,7:19:29 PM,-1250,209.252,NaN,20.754,NaN,,27.614,NaN
1,High_Light,4/13/24,7:19:36 PM,-1300,208.903,NaN,20.753,NaN,,27.687,NaN
1,High_Light,4/13/24,7:19:43 PM,-1350,208.768,NaN,20.761,NaN,,27.681,NaN
1,High_Light,4/13/24,7:19:49 PM,-1400,208.717,NaN,20.761,NaN,,27.691,NaN
1,High_Light,4/13/24,7:19:56 PM,-1450,209.352,NaN,20.746,NaN,,27.627,NaN
2,High_Light,4/13/24,7:20:13 PM,100,443.962,NaN,13.797,NaN,,27.608,NaN
2,High_Light,4/13/24,7:20:20 PM,50,438.581,NaN,13.898,NaN,,27.607,NaN
2,High_Light,4/13/24,7:20:27 PM,0,420.229,NaN,14.255,NaN,,27.606,NaN
2,High_Light,4/13/24,7:20:34 PM,-50,392.191,NaN,14.847,NaN,,27.584,NaN
2,High_Light,4/13/24,7:20:41 PM,-100,355.963,NaN,15.688,NaN,,27.615,NaN
2,High_Light,4/13/24,7:20:48 PM,-150,325.366,NaN,16.497,NaN,,27.614,NaN
2,High_Light,4/13/24,7:20:55 PM,-200,302.648,NaN,17.161,NaN,,27.627,NaN
2,High_Light,4/13/24,7:21:02 PM,-250,276.025,NaN,18.032,NaN,,27.611,NaN
2,High_Light,4/13/24,7:21:09 PM,-300,253.293,NaN,18.86,NaN,,27.61,NaN
2,High_Light,4/13/24,7:21:16 PM,-350,234.575,NaN,19.614,NaN,,27.606,NaN
2,High_Light,4/13/24,7:21:23 PM,-400,222.097,NaN,20.155,NaN,,27.616,NaN
2,High_Light,4/13/24,7:21:30 PM,-450,216.288,NaN,20.421,NaN,,27.614,NaN
2,High_Light,4/13/24,7:21:37 PM,-500,214.317,NaN,20.512,NaN,,27.618,NaN
2,High_Light,4/13/24,7:21:44 PM,-550,213.329,NaN,20.559,NaN,,27.616,NaN
2,High_Light,4/13/24,7:21:51 PM,-600,211.045,NaN,20.664,NaN,,27.63,NaN
2,High_Light,4/13/24,7:21:58 PM,-650,210.251,NaN,20.704,NaN,,27.622,NaN
2,High_Light,4/13/24,7:22:05 PM,-700,209.273,NaN,20.753,NaN,,27.614,NaN
2,High_Light,4/13/24,7:22:12 PM,-750,209.791,NaN,20.73,NaN,,27.606,NaN
2,High_Light,4/13/24,7:22:19 PM,-800,209.585,NaN,20.736,NaN,,27.622,NaN
2,High_Light,4/13/24,7:22:26 PM,-850,209.72,NaN,20.73,NaN,,27.62,NaN
2,High_Light,4/13/24,7:22:32 PM,-900,209.126,NaN,20.753,NaN,,27.643,NaN
2,High_Light,4/13/24,7:22:39 PM,-950,209.002,NaN,20.759,NaN,,27.643,NaN
2,High_Light,4/13/24,7:22:46 PM,-1000,208.951,NaN,20.759,NaN,,27.653,NaN
2,High_Light,4/13/24,7:22:52 PM,-1050,209.226,NaN,20.744,NaN,,27.66,NaN
2,High_Light,4/13/24,7:22:59 PM,-1100,209.261,NaN,20.746,NaN,,27.645,NaN
2,High_Light,4/13/24,7:23:05 PM,-1150,209.493,NaN,20.738,NaN,,27.632,NaN
2,High_Light,4/13/24,7:23:12 PM,-1200,209.414,NaN,20.743,NaN,,27.627,NaN
2,High_Light,4/13/24,7:23:18 PM,-1250,208.948,NaN,20.766,NaN,,27.625,NaN
2,High_Light,4/13/24,7:23:25 PM,-1300,208.968,NaN,20.766,NaN,,27.621,NaN
2,High_Light,4/13/24,7:23:32 PM,-1350,209.176,NaN,20.754,NaN,,27.629,NaN
2,High_Light,4/13/24,7:23:38 PM,-1400,208.973,NaN,20.767,NaN,,27.616,NaN
2,High_Light,4/13/24,7:23:45 PM,-1450,209.17,NaN,20.757,NaN,,27.618,NaN
3,High_Light,4/13/24,7:24:02 PM,100,447.936,NaN,13.724,NaN,,27.606,NaN
3,High_Light,4/13/24,7:24:09 PM,50,443.162,NaN,13.807,NaN,,27.633,NaN
3,High_Light,4/13/24,7:24:16 PM,0,428.783,NaN,14.079,NaN,,27.642,NaN
3,High_Light,4/13/24,7:24:22 PM,-50,407.126,NaN,14.521,NaN,,27.615,NaN
3,High_Light,4/13/24,7:24:29 PM,-100,380.105,NaN,15.111,NaN,,27.617,NaN
3,High_Light,4/13/24,7:24:35 PM,-150,350.128,NaN,15.837,NaN,,27.606,NaN
3,High_Light,4/13/24,7:24:42 PM,-200,317.319,NaN,16.726,NaN,,27.615,NaN
3,High_Light,4/13/24,7:24:49 PM,-250,287.492,NaN,17.641,NaN,,27.633,NaN
3,High_Light,4/13/24,7:24:55 PM,-300,270.05,NaN,18.237,NaN,,27.629,NaN
3,High_Light,4/13/24,7:25:02 PM,-350,260.05,NaN,18.6,NaN,,27.63,NaN
3,High_Light,4/13/24,7:25:08 PM,-400,241.084,NaN,19.342,NaN,,27.615,NaN
3,High_Light,4/13/24,7:25:15 PM,-450,225.745,NaN,19.991,NaN,,27.622,NaN
3,High_Light,4/13/24,7:25:22 PM,-500,213.918,NaN,20.531,NaN,,27.617,NaN
3,High_Light,4/13/24,7:25:28 PM,-550,210.133,NaN,20.704,NaN,,27.645,NaN
3,High_Light,4/13/24,7:25:35 PM,-600,208.915,NaN,20.739,NaN,,27.742,NaN
3,High_Light,4/13/24,7:25:41 PM,-650,209.532,NaN,20.718,NaN,,27.706,NaN
3,High_Light,4/13/24,7:25:48 PM,-700,209.571,NaN,20.733,NaN,,27.637,NaN
3,High_Light,4/13/24,7:25:54 PM,-750,209.061,NaN,20.762,NaN,,27.619,NaN
3,High_Light,4/13/24,7:26:01 PM,-800,209.59,NaN,20.735,NaN,,27.625,NaN
3,High_Light,4/13/24,7:26:07 PM,-850,209.238,NaN,20.752,NaN,,27.625,NaN
3,High_Light,4/13/24,7:26:14 PM,-900,209.037,NaN,20.747,NaN,,27.685,NaN
3,High_Light,4/13/24,7:26:20 PM,-950,208.924,NaN,20.764,NaN,,27.638,NaN
3,High_Light,4/13/24,7:26:27 PM,-1000,209.123,NaN,20.747,NaN,,27.668,NaN
3,High_Light,4/13/24,7:26:33 PM,-1050,209.346,NaN,20.749,NaN,,27.616,NaN
3,High_Light,4/13/24,7:26:40 PM,-1100,208.915,NaN,20.76,NaN,,27.656,NaN
3,High_Light,4/13/24,7:26:46 PM,-1150,209.369,NaN,20.743,NaN,,27.636,NaN
3,High_Light,4/13/24,7:26:53 PM,-1200,208.912,NaN,20.768,NaN,,27.624,NaN
3,High_Light,4/13/24,7:26:59 PM,-1250,208.956,NaN,20.76,NaN,,27.648,NaN
3,High_Light,4/13/24,7:27:06 PM,-1300,208.47,NaN,20.783,NaN,,27.65,NaN
3,High_Light,4/13/24,7:27:12 PM,-1350,208.811,NaN,20.766,NaN,,27.652,NaN
3,High_Light,4/13/24,7:27:19 PM,-1400,209.067,NaN,20.761,NaN,,27.622,NaN
3,High_Light,4/13/24,7:27:25 PM,-1450,208.901,NaN,20.77,NaN,,27.618,NaN
