
***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	1	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
6:39:35 PM	-100.0	223.232	NaN	19.734	NaN		27.886	NaN
6:39:42 PM	-150.0	218.639	NaN	19.943	NaN		27.888	NaN
6:39:49 PM	-200.0	215.253	NaN	20.097	NaN		27.904	NaN
6:39:56 PM	-250.0	212.415	NaN	20.236	NaN		27.886	NaN
6:40:03 PM	-300.0	209.383	NaN	20.382	NaN		27.887	NaN
6:40:10 PM	-350.0	207.371	NaN	20.479	NaN		27.893	NaN
6:40:17 PM	-400.0	205.829	NaN	20.553	NaN		27.902	NaN
6:40:24 PM	-450.0	206.334	NaN	20.527	NaN		27.906	NaN
6:40:31 PM	-500.0	206.419	NaN	20.523	NaN		27.905	NaN
6:40:38 PM	-550.0	205.901	NaN	20.546	NaN		27.916	NaN
6:40:45 PM	-600.0	204.371	NaN	20.622	NaN		27.917	NaN
6:40:52 PM	-650.0	205.447	NaN	20.572	NaN		27.902	NaN
6:40:59 PM	-700.0	206.191	NaN	20.536	NaN		27.898	NaN
6:41:05 PM	-750.0	205.732	NaN	20.563	NaN		27.881	NaN
6:41:12 PM	-800.0	205.843	NaN	20.554	NaN		27.895	NaN
6:41:19 PM	-850.0	206.217	NaN	20.533	NaN		27.905	NaN
6:41:26 PM	-900.0	205.693	NaN	20.560	NaN		27.901	NaN
6:41:33 PM	-950.0	205.823	NaN	20.556	NaN		27.891	NaN
6:41:40 PM	-1000.0	205.853	NaN	20.555	NaN		27.889	NaN
6:41:47 PM	-1050.0	205.511	NaN	20.571	NaN		27.893	NaN
6:41:54 PM	-1100.0	205.909	NaN	20.550	NaN		27.898	NaN
6:42:01 PM	-1150.0	205.376	NaN	20.575	NaN		27.904	NaN
6:42:08 PM	-1200.0	205.773	NaN	20.557	NaN		27.897	NaN
6:42:15 PM	-1250.0	205.824	NaN	20.554	NaN		27.899	NaN
6:42:22 PM	-1300.0	205.386	NaN	20.575	NaN		27.902	NaN
6:42:29 PM	-1350.0	206.258	NaN	20.531	NaN		27.905	NaN
6:42:36 PM	-1400.0	206.556	NaN	20.515	NaN		27.910	NaN
6:42:43 PM	-1450.0	206.132	NaN	20.537	NaN		27.906	NaN
6:42:50 PM	-1500.0	205.412	NaN	20.573	NaN		27.905	NaN
6:42:57 PM	-1550.0	204.995	NaN	20.595	NaN		27.900	NaN
6:43:04 PM	-1600.0	205.828	NaN	20.555	NaN		27.894	NaN
6:43:11 PM	-1650.0	205.668	NaN	20.561	NaN		27.902	NaN
6:43:18 PM	-1700.0	205.050	NaN	20.591	NaN		27.905	NaN
6:43:25 PM	-1750.0	206.217	NaN	20.535	NaN		27.897	NaN
6:43:32 PM	-1800.0	205.035	NaN	20.592	NaN		27.904	NaN
6:43:39 PM	-1850.0	204.510	NaN	20.616	NaN		27.913	NaN
6:43:46 PM	-1900.0	204.604	NaN	20.614	NaN		27.902	NaN
6:43:53 PM	-1950.0	205.833	NaN	20.557	NaN		27.885	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	3	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
6:44:38 PM	0.0	230.814	NaN	19.394	NaN		27.908	NaN
6:44:45 PM	-50.0	228.106	NaN	19.512	NaN		27.908	NaN
6:44:52 PM	-100.0	223.804	NaN	19.708	NaN		27.887	NaN
6:44:58 PM	-150.0	218.966	NaN	19.926	NaN		27.896	NaN
6:45:05 PM	-200.0	214.248	NaN	20.142	NaN		27.914	NaN
6:45:12 PM	-250.0	210.567	NaN	20.318	NaN		27.914	NaN
6:45:19 PM	-300.0	207.816	NaN	20.451	NaN		27.918	NaN
6:45:26 PM	-350.0	206.597	NaN	20.513	NaN		27.910	NaN
6:45:33 PM	-400.0	206.309	NaN	20.527	NaN		27.911	NaN
6:45:40 PM	-450.0	206.138	NaN	20.534	NaN		27.917	NaN
6:45:47 PM	-500.0	205.734	NaN	20.554	NaN		27.917	NaN
6:45:54 PM	-550.0	206.027	NaN	20.539	NaN		27.919	NaN
6:46:01 PM	-600.0	205.840	NaN	20.549	NaN		27.916	NaN
6:46:08 PM	-650.0	205.735	NaN	20.553	NaN		27.921	NaN
6:46:15 PM	-700.0	205.558	NaN	20.563	NaN		27.916	NaN
6:46:22 PM	-750.0	205.781	NaN	20.549	NaN		27.928	NaN
6:46:29 PM	-800.0	205.820	NaN	20.550	NaN		27.916	NaN
6:46:36 PM	-850.0	206.042	NaN	20.538	NaN		27.920	NaN
6:46:42 PM	-900.0	205.568	NaN	20.564	NaN		27.910	NaN
6:46:49 PM	-950.0	206.052	NaN	20.539	NaN		27.914	NaN
6:46:55 PM	-1000.0	206.314	NaN	20.525	NaN		27.918	NaN
6:47:02 PM	-1050.0	205.568	NaN	20.563	NaN		27.914	NaN
6:47:09 PM	-1100.0	206.304	NaN	20.525	NaN		27.920	NaN
6:47:16 PM	-1150.0	205.820	NaN	20.549	NaN		27.920	NaN
6:47:23 PM	-1200.0	205.885	NaN	20.547	NaN		27.915	NaN
6:47:29 PM	-1250.0	205.951	NaN	20.542	NaN		27.922	NaN
6:47:36 PM	-1300.0	205.931	NaN	20.544	NaN		27.918	NaN
6:47:42 PM	-1350.0	205.543	NaN	20.564	NaN		27.915	NaN
6:47:49 PM	-1400.0	205.901	NaN	20.544	NaN		27.924	NaN
6:47:55 PM	-1450.0	206.275	NaN	20.524	NaN		27.930	NaN
6:48:02 PM	-1500.0	205.368	NaN	20.569	NaN		27.930	NaN
6:48:09 PM	-1550.0	205.223	NaN	20.575	NaN		27.935	NaN
6:48:15 PM	-1600.0	205.691	NaN	20.552	NaN		27.934	NaN
6:48:22 PM	-1650.0	205.595	NaN	20.556	NaN		27.937	NaN
6:48:28 PM	-1700.0	205.535	NaN	20.560	NaN		27.933	NaN
6:48:35 PM	-1750.0	205.686	NaN	20.552	NaN		27.935	NaN
6:48:42 PM	-1800.0	205.464	NaN	20.564	NaN		27.931	NaN
6:48:49 PM	-1850.0	205.438	NaN	20.568	NaN		27.920	NaN
6:48:55 PM	-1900.0	205.565	NaN	20.559	NaN		27.931	NaN
6:49:02 PM	-1950.0	205.479	NaN	20.564	NaN		27.928	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	4	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
7:13:59 PM	0.0	199.796	NaN	20.821	NaN		28.051	NaN
7:14:06 PM	-50.0	200.786	NaN	20.770	NaN		28.052	NaN
7:14:12 PM	-100.0	201.158	NaN	20.753	NaN		28.044	NaN
7:14:19 PM	-150.0	201.896	NaN	20.715	NaN		28.046	NaN
7:14:26 PM	-200.0	202.898	NaN	20.665	NaN		28.043	NaN
7:14:33 PM	-250.0	203.922	NaN	20.612	NaN		28.049	NaN
7:14:40 PM	-300.0	204.187	NaN	20.597	NaN		28.056	NaN
7:14:47 PM	-350.0	204.267	NaN	20.593	NaN		28.056	NaN
7:14:54 PM	-400.0	205.008	NaN	20.556	NaN		28.056	NaN
7:15:01 PM	-450.0	204.898	NaN	20.562	NaN		28.054	NaN
7:15:08 PM	-500.0	205.184	NaN	20.548	NaN		28.053	NaN
7:15:15 PM	-550.0	205.019	NaN	20.554	NaN		28.062	NaN
7:15:22 PM	-600.0	204.897	NaN	20.564	NaN		28.046	NaN
7:15:29 PM	-650.0	205.370	NaN	20.538	NaN		28.056	NaN
7:15:36 PM	-700.0	204.583	NaN	20.576	NaN		28.061	NaN
7:15:43 PM	-750.0	205.032	NaN	20.559	NaN		28.039	NaN
7:15:50 PM	-800.0	204.632	NaN	20.577	NaN		28.047	NaN
7:15:57 PM	-850.0	204.876	NaN	20.567	NaN		28.038	NaN
7:16:04 PM	-900.0	205.295	NaN	20.541	NaN		28.059	NaN
7:16:11 PM	-950.0	204.598	NaN	20.574	NaN		28.066	NaN
7:16:18 PM	-1000.0	205.210	NaN	20.543	NaN		28.068	NaN
7:16:25 PM	-1050.0	204.798	NaN	20.566	NaN		28.058	NaN
7:16:32 PM	-1100.0	205.004	NaN	20.554	NaN		28.065	NaN
7:16:39 PM	-1150.0	204.873	NaN	20.562	NaN		28.059	NaN
7:16:45 PM	-1200.0	204.916	NaN	20.565	NaN		28.038	NaN
7:16:52 PM	-1250.0	204.872	NaN	20.564	NaN		28.051	NaN
7:16:59 PM	-1300.0	204.881	NaN	20.566	NaN		28.041	NaN
7:17:06 PM	-1350.0	205.370	NaN	20.537	NaN		28.060	NaN
7:17:13 PM	-1400.0	204.893	NaN	20.562	NaN		28.055	NaN
7:17:19 PM	-1450.0	205.173	NaN	20.550	NaN		28.047	NaN
7:17:26 PM	-1500.0	205.200	NaN	20.545	NaN		28.062	NaN
7:17:33 PM	-1550.0	205.155	NaN	20.546	NaN		28.067	NaN
7:17:39 PM	-1600.0	204.718	NaN	20.570	NaN		28.058	NaN
7:17:46 PM	-1650.0	204.914	NaN	20.559	NaN		28.063	NaN
7:17:52 PM	-1700.0	204.978	NaN	20.557	NaN		28.058	NaN
7:17:59 PM	-1750.0	204.718	NaN	20.569	NaN		28.062	NaN
7:18:05 PM	-1800.0	204.634	NaN	20.570	NaN		28.075	NaN
7:18:12 PM	-1850.0	204.639	NaN	20.570	NaN		28.074	NaN
7:18:19 PM	-1900.0	205.039	NaN	20.552	NaN		28.066	NaN
7:18:26 PM	-1950.0	204.841	NaN	20.568	NaN		28.041	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	5	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
7:18:47 PM	0.0	199.359	NaN	20.841	NaN		28.061	NaN
7:18:53 PM	-50.0	199.684	NaN	20.827	NaN		28.050	NaN
7:19:00 PM	-100.0	200.788	NaN	20.766	NaN		28.068	NaN
7:19:06 PM	-150.0	202.046	NaN	20.701	NaN		28.072	NaN
7:19:13 PM	-200.0	202.851	NaN	20.660	NaN		28.073	NaN
7:19:19 PM	-250.0	203.849	NaN	20.611	NaN		28.068	NaN
7:19:26 PM	-300.0	203.810	NaN	20.613	NaN		28.068	NaN
7:19:32 PM	-350.0	204.443	NaN	20.582	NaN		28.065	NaN
7:19:39 PM	-400.0	205.204	NaN	20.546	NaN		28.057	NaN
7:19:45 PM	-450.0	205.329	NaN	20.542	NaN		28.048	NaN
7:19:52 PM	-500.0	205.064	NaN	20.553	NaN		28.057	NaN
7:19:58 PM	-550.0	204.664	NaN	20.570	NaN		28.069	NaN
7:20:05 PM	-600.0	204.564	NaN	20.575	NaN		28.069	NaN
7:20:11 PM	-650.0	204.686	NaN	20.576	NaN		28.040	NaN
7:20:18 PM	-700.0	204.246	NaN	20.597	NaN		28.044	NaN
7:20:24 PM	-750.0	204.467	NaN	20.584	NaN		28.052	NaN
7:20:31 PM	-800.0	204.531	NaN	20.583	NaN		28.043	NaN
7:20:37 PM	-850.0	204.338	NaN	20.587	NaN		28.066	NaN
7:20:44 PM	-900.0	204.614	NaN	20.571	NaN		28.075	NaN
7:20:51 PM	-950.0	204.790	NaN	20.561	NaN		28.080	NaN
7:20:58 PM	-1000.0	204.970	NaN	20.552	NaN		28.080	NaN
7:21:05 PM	-1050.0	205.001	NaN	20.550	NaN		28.082	NaN
7:21:12 PM	-1100.0	204.785	NaN	20.561	NaN		28.081	NaN
7:21:19 PM	-1150.0	204.689	NaN	20.569	NaN		28.068	NaN
7:21:26 PM	-1200.0	204.989	NaN	20.556	NaN		28.060	NaN
7:21:33 PM	-1250.0	204.304	NaN	20.588	NaN		28.069	NaN
7:21:40 PM	-1300.0	204.835	NaN	20.559	NaN		28.079	NaN
7:21:47 PM	-1350.0	204.320	NaN	20.584	NaN		28.082	NaN
7:21:54 PM	-1400.0	204.230	NaN	20.589	NaN		28.080	NaN
7:22:01 PM	-1450.0	204.644	NaN	20.571	NaN		28.069	NaN
7:22:08 PM	-1500.0	204.575	NaN	20.572	NaN		28.079	NaN
7:22:15 PM	-1550.0	204.769	NaN	20.565	NaN		28.068	NaN
7:22:22 PM	-1600.0	204.803	NaN	20.565	NaN		28.061	NaN
7:22:29 PM	-1650.0	205.085	NaN	20.547	NaN		28.077	NaN
7:22:36 PM	-1700.0	205.096	NaN	20.545	NaN		28.083	NaN
7:22:42 PM	-1750.0	204.319	NaN	20.585	NaN		28.078	NaN
7:22:49 PM	-1800.0	204.474	NaN	20.577	NaN		28.079	NaN
7:22:56 PM	-1850.0	204.480	NaN	20.576	NaN		28.082	NaN
7:23:03 PM	-1900.0	204.920	NaN	20.555	NaN		28.078	NaN
7:23:09 PM	-1950.0	204.814	NaN	20.562	NaN		28.071	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	6	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
7:24:07 PM	0.0	198.899	NaN	20.862	NaN		28.072	NaN
7:24:14 PM	-50.0	200.202	NaN	20.794	NaN		28.076	NaN
7:24:21 PM	-100.0	200.763	NaN	20.766	NaN		28.073	NaN
7:24:28 PM	-150.0	201.740	NaN	20.718	NaN		28.066	NaN
7:24:35 PM	-200.0	203.248	NaN	20.641	NaN		28.069	NaN
7:24:42 PM	-250.0	203.964	NaN	20.605	NaN		28.069	NaN
7:24:48 PM	-300.0	204.010	NaN	20.600	NaN		28.080	NaN
7:24:55 PM	-350.0	204.504	NaN	20.576	NaN		28.077	NaN
7:25:02 PM	-400.0	204.800	NaN	20.560	NaN		28.082	NaN
7:25:09 PM	-450.0	204.415	NaN	20.578	NaN		28.087	NaN
7:25:15 PM	-500.0	204.781	NaN	20.559	NaN		28.090	NaN
7:25:22 PM	-550.0	204.576	NaN	20.568	NaN		28.095	NaN
7:25:29 PM	-600.0	204.805	NaN	20.559	NaN		28.085	NaN
7:25:36 PM	-650.0	204.741	NaN	20.560	NaN		28.094	NaN
7:25:43 PM	-700.0	204.849	NaN	20.560	NaN		28.072	NaN
7:25:50 PM	-750.0	205.180	NaN	20.544	NaN		28.070	NaN
7:25:57 PM	-800.0	204.743	NaN	20.569	NaN		28.057	NaN
7:26:04 PM	-850.0	205.120	NaN	20.548	NaN		28.066	NaN
7:26:11 PM	-900.0	204.554	NaN	20.575	NaN		28.071	NaN
7:26:18 PM	-950.0	204.954	NaN	20.557	NaN		28.063	NaN
7:26:25 PM	-1000.0	204.980	NaN	20.552	NaN		28.078	NaN
7:26:32 PM	-1050.0	204.685	NaN	20.566	NaN		28.081	NaN
7:26:39 PM	-1100.0	204.515	NaN	20.573	NaN		28.087	NaN
7:26:46 PM	-1150.0	204.971	NaN	20.550	NaN		28.088	NaN
7:26:53 PM	-1200.0	205.057	NaN	20.545	NaN		28.091	NaN
7:27:00 PM	-1250.0	204.482	NaN	20.570	NaN		28.106	NaN
7:27:07 PM	-1300.0	204.197	NaN	20.585	NaN		28.103	NaN
7:27:14 PM	-1350.0	204.592	NaN	20.566	NaN		28.100	NaN
7:27:21 PM	-1400.0	204.507	NaN	20.569	NaN		28.105	NaN
7:27:28 PM	-1450.0	205.047	NaN	20.544	NaN		28.097	NaN
7:27:35 PM	-1500.0	204.501	NaN	20.571	NaN		28.098	NaN
7:27:42 PM	-1550.0	204.456	NaN	20.573	NaN		28.099	NaN
7:27:49 PM	-1600.0	204.722	NaN	20.560	NaN		28.098	NaN
7:27:56 PM	-1650.0	204.987	NaN	20.548	NaN		28.093	NaN
7:28:03 PM	-1700.0	204.911	NaN	20.552	NaN		28.092	NaN
7:28:10 PM	-1750.0	204.760	NaN	20.562	NaN		28.082	NaN
7:28:17 PM	-1800.0	204.310	NaN	20.583	NaN		28.088	NaN
7:28:24 PM	-1850.0	204.482	NaN	20.571	NaN		28.102	NaN
7:28:31 PM	-1900.0	205.028	NaN	20.544	NaN		28.101	NaN
7:28:38 PM	-1950.0	204.843	NaN	20.552	NaN		28.106	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	7	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
