Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
1,Light,4/10/24,7:43:57 PM,-1300,203.105,NaN,20.631,NaN,,28.139,NaN
1,Light,4/10/24,7:44:04 PM,-1350,204.18,NaN,20.577,NaN,,28.139,NaN
1,Light,4/10/24,7:44:10 PM,-1400,203.816,NaN,20.595,NaN,,28.14,NaN
1,Light,4/10/24,7:44:17 PM,-1450,204.105,NaN,20.582,NaN,,28.134,NaN
1,Light,4/10/24,7:44:23 PM,-1500,204.371,NaN,20.567,NaN,,28.141,NaN
1,Light,4/10/24,7:44:30 PM,-1550,204.5,NaN,20.562,NaN,,28.135,NaN
1,Light,4/10/24,7:44:36 PM,-1600,204.566,NaN,20.557,NaN,,28.142,NaN
1,Light,4/10/24,7:44:43 PM,-1650,203.566,NaN,20.61,NaN,,28.13,NaN
1,Light,4/10/24,7:44:49 PM,-1700,204.125,NaN,20.58,NaN,,28.138,NaN
1,Light,4/10/24,7:44:56 PM,-1750,203.636,NaN,20.606,NaN,,28.132,NaN
1,Light,4/10/24,7:45:02 PM,-1800,204.151,NaN,20.578,NaN,,28.141,NaN
1,Light,4/10/24,7:45:09 PM,-1850,204.041,NaN,20.584,NaN,,28.139,NaN
1,Light,4/10/24,7:45:15 PM,-1900,203.413,NaN,20.615,NaN,,28.141,NaN
1,Light,4/10/24,7:45:22 PM,-1950,203.617,NaN,20.605,NaN,,28.14,NaN
2,Light,4/10/24,7:45:55 PM,0,229.684,NaN,19.389,NaN,,28.134,NaN
2,Light,4/10/24,7:46:02 PM,-50,224.337,NaN,19.624,NaN,,28.137,NaN
2,Light,4/10/24,7:46:09 PM,-100,218.676,NaN,19.882,NaN,,28.133,NaN
2,Light,4/10/24,7:46:16 PM,-150,213.262,NaN,20.135,NaN,,28.135,NaN
2,Light,4/10/24,7:46:23 PM,-200,209.599,NaN,20.309,NaN,,28.143,NaN
2,Light,4/10/24,7:46:29 PM,-250,207.066,NaN,20.434,NaN,,28.138,NaN
2,Light,4/10/24,7:46:36 PM,-300,205.549,NaN,20.509,NaN,,28.138,NaN
2,Light,4/10/24,7:46:42 PM,-350,205.127,NaN,20.529,NaN,,28.142,NaN
2,Light,4/10/24,7:46:49 PM,-400,204.58,NaN,20.557,NaN,,28.139,NaN
2,Light,4/10/24,7:46:55 PM,-450,204.44,NaN,20.565,NaN,,28.135,NaN
2,Light,4/10/24,7:47:02 PM,-500,204.115,NaN,20.582,NaN,,28.132,NaN
2,Light,4/10/24,7:47:08 PM,-550,204.53,NaN,20.56,NaN,,28.137,NaN
2,Light,4/10/24,7:47:15 PM,-600,204.391,NaN,20.565,NaN,,28.145,NaN
2,Light,4/10/24,7:47:21 PM,-650,204.862,NaN,20.541,NaN,,28.147,NaN
2,Light,4/10/24,7:47:28 PM,-700,204.391,NaN,20.566,NaN,,28.141,NaN
2,Light,4/10/24,7:47:35 PM,-750,204.877,NaN,20.539,NaN,,28.152,NaN
2,Light,4/10/24,7:47:41 PM,-800,204.486,NaN,20.559,NaN,,28.15,NaN
2,Light,4/10/24,7:47:48 PM,-850,204.251,NaN,20.571,NaN,,28.149,NaN
2,Light,4/10/24,7:47:55 PM,-900,204.497,NaN,20.558,NaN,,28.152,NaN
2,Light,4/10/24,7:48:02 PM,-950,203.993,NaN,20.582,NaN,,28.157,NaN
2,Light,4/10/24,7:48:08 PM,-1000,204.556,NaN,20.558,NaN,,28.14,NaN
2,Light,4/10/24,7:48:15 PM,-1050,203.776,NaN,20.598,NaN,,28.136,NaN
2,Light,4/10/24,7:48:21 PM,-1100,204.28,NaN,20.573,NaN,,28.135,NaN
2,Light,4/10/24,7:48:28 PM,-1150,203.333,NaN,20.62,NaN,,28.137,NaN
2,Light,4/10/24,7:48:34 PM,-1200,204.405,NaN,20.566,NaN,,28.138,NaN
2,Light,4/10/24,7:48:41 PM,-1250,204.471,NaN,20.561,NaN,,28.145,NaN
2,Light,4/10/24,7:48:48 PM,-1300,203.927,NaN,20.588,NaN,,28.146,NaN
2,Light,4/10/24,7:48:54 PM,-1350,203.608,NaN,20.603,NaN,,28.15,NaN
2,Light,4/10/24,7:49:01 PM,-1400,204.472,NaN,20.558,NaN,,28.157,NaN
2,Light,4/10/24,7:49:08 PM,-1450,203.822,NaN,20.592,NaN,,28.151,NaN
2,Light,4/10/24,7:49:15 PM,-1500,204.107,NaN,20.577,NaN,,28.154,NaN
2,Light,4/10/24,7:49:22 PM,-1550,203.613,NaN,20.602,NaN,,28.153,NaN
2,Light,4/10/24,7:49:29 PM,-1600,203.762,NaN,20.596,NaN,,28.147,NaN
2,Light,4/10/24,7:49:36 PM,-1650,204.27,NaN,20.574,NaN,,28.133,NaN
2,Light,4/10/24,7:49:42 PM,-1700,203.782,NaN,20.595,NaN,,28.147,NaN
2,Light,4/10/24,7:49:49 PM,-1750,204.757,NaN,20.545,NaN,,28.152,NaN
2,Light,4/10/24,7:49:56 PM,-1800,203.883,NaN,20.588,NaN,,28.155,NaN
2,Light,4/10/24,7:50:03 PM,-1850,203.734,NaN,20.594,NaN,,28.161,NaN
2,Light,4/10/24,7:50:10 PM,-1900,204.217,NaN,20.571,NaN,,28.156,NaN
2,Light,4/10/24,7:50:17 PM,-1950,203.983,NaN,20.582,NaN,,28.159,NaN
3,Light,4/10/24,7:51:10 PM,0,232.367,NaN,19.269,NaN,,28.152,NaN
3,Light,4/10/24,7:51:16 PM,-50,227.544,NaN,19.483,NaN,,28.132,NaN
3,Light,4/10/24,7:51:23 PM,-100,221.707,NaN,19.741,NaN,,28.143,NaN
3,Light,4/10/24,7:51:30 PM,-150,215.169,NaN,20.041,NaN,,28.151,NaN
3,Light,4/10/24,7:51:37 PM,-200,210.93,NaN,20.24,NaN,,28.162,NaN
3,Light,4/10/24,7:51:44 PM,-250,207.491,NaN,20.406,NaN,,28.167,NaN
3,Light,4/10/24,7:51:51 PM,-300,205.835,NaN,20.487,NaN,,28.17,NaN
3,Light,4/10/24,7:51:58 PM,-350,205.014,NaN,20.53,NaN,,28.161,NaN
3,Light,4/10/24,7:52:05 PM,-400,204.267,NaN,20.568,NaN,,28.158,NaN
3,Light,4/10/24,7:52:12 PM,-450,204.168,NaN,20.572,NaN,,28.162,NaN
3,Light,4/10/24,7:52:19 PM,-500,204.288,NaN,20.566,NaN,,28.162,NaN
3,Light,4/10/24,7:52:26 PM,-550,203.868,NaN,20.587,NaN,,28.162,NaN
3,Light,4/10/24,7:52:33 PM,-600,204.188,NaN,20.571,NaN,,28.162,NaN
3,Light,4/10/24,7:52:40 PM,-650,204.093,NaN,20.575,NaN,,28.165,NaN
3,Light,4/10/24,7:52:47 PM,-700,204.032,NaN,20.582,NaN,,28.149,NaN
3,Light,4/10/24,7:52:54 PM,-750,204.273,NaN,20.567,NaN,,28.161,NaN
3,Light,4/10/24,7:53:01 PM,-800,204.358,NaN,20.562,NaN,,28.164,NaN
3,Light,4/10/24,7:53:08 PM,-850,204.433,NaN,20.559,NaN,,28.161,NaN
3,Light,4/10/24,7:53:15 PM,-900,203.774,NaN,20.592,NaN,,28.161,NaN
3,Light,4/10/24,7:53:22 PM,-950,203.7,NaN,20.593,NaN,,28.172,NaN
3,Light,4/10/24,7:53:29 PM,-1000,203.864,NaN,20.586,NaN,,28.167,NaN
3,Light,4/10/24,7:53:36 PM,-1050,203.913,NaN,20.586,NaN,,28.157,NaN
3,Light,4/10/24,7:53:43 PM,-1100,203.948,NaN,20.583,NaN,,28.162,NaN
3,Light,4/10/24,7:53:50 PM,-1150,204.528,NaN,20.553,NaN,,28.166,NaN
3,Light,4/10/24,7:53:57 PM,-1200,203.406,NaN,20.609,NaN,,28.167,NaN
3,Light,4/10/24,7:54:04 PM,-1250,204.129,NaN,20.572,NaN,,28.17,NaN
3,Light,4/10/24,7:54:11 PM,-1300,204.218,NaN,20.568,NaN,,28.168,NaN
3,Light,4/10/24,7:54:18 PM,-1350,204.224,NaN,20.566,NaN,,28.175,NaN
3,Light,4/10/24,7:54:25 PM,-1400,203.91,NaN,20.58,NaN,,28.182,NaN
3,Light,4/10/24,7:54:32 PM,-1450,203.675,NaN,20.594,NaN,,28.173,NaN
3,Light,4/10/24,7:54:39 PM,-1500,203.317,NaN,20.612,NaN,,28.173,NaN
3,Light,4/10/24,7:54:45 PM,-1550,203.129,NaN,20.62,NaN,,28.179,NaN
3,Light,4/10/24,7:54:52 PM,-1600,203.705,NaN,20.592,NaN,,28.175,NaN
3,Light,4/10/24,7:54:58 PM,-1650,204.002,NaN,20.582,NaN,,28.155,NaN
3,Light,4/10/24,7:55:05 PM,-1700,203.654,NaN,20.598,NaN,,28.161,NaN
3,Light,4/10/24,7:55:11 PM,-1750,204.028,NaN,20.579,NaN,,28.162,NaN
3,Light,4/10/24,7:55:18 PM,-1800,204.058,NaN,20.577,NaN,,28.164,NaN
3,Light,4/10/24,7:55:24 PM,-1850,203.576,NaN,20.598,NaN,,28.177,NaN
3,Light,4/10/24,7:55:31 PM,-1900,203.004,NaN,20.628,NaN,,28.172,NaN
3,Light,4/10/24,7:55:38 PM,-1950,203.865,NaN,20.583,NaN,,28.179,NaN
1,Dark,4/10/24,8:20:56 PM,0,197.482,NaN,20.899,NaN,,28.22,NaN
1,Dark,4/10/24,8:21:03 PM,-50,198.156,NaN,20.863,NaN,,28.224,NaN
1,Dark,4/10/24,8:21:10 PM,-100,199.657,NaN,20.787,NaN,,28.218,NaN
1,Dark,4/10/24,8:21:17 PM,-150,200.792,NaN,20.724,NaN,,28.238,NaN
1,Dark,4/10/24,8:21:24 PM,-200,201.666,NaN,20.681,NaN,,28.232,NaN
1,Dark,4/10/24,8:21:31 PM,-250,202.253,NaN,20.65,NaN,,28.237,NaN
1,Dark,4/10/24,8:21:38 PM,-300,202.827,NaN,20.621,NaN,,28.237,NaN
1,Dark,4/10/24,8:21:45 PM,-350,203.244,NaN,20.601,NaN,,28.233,NaN
1,Dark,4/10/24,8:21:52 PM,-400,203.139,NaN,20.607,NaN,,28.23,NaN
1,Dark,4/10/24,8:21:59 PM,-450,203.568,NaN,20.583,NaN,,28.24,NaN
1,Dark,4/10/24,8:22:06 PM,-500,203.712,NaN,20.577,NaN,,28.235,NaN
1,Dark,4/10/24,8:22:13 PM,-550,203.771,NaN,20.575,NaN,,28.231,NaN
1,Dark,4/10/24,8:22:20 PM,-600,203.607,NaN,20.581,NaN,,28.24,NaN
1,Dark,4/10/24,8:22:27 PM,-650,203.025,NaN,20.612,NaN,,28.233,NaN
1,Dark,4/10/24,8:22:34 PM,-700,203.487,NaN,20.59,NaN,,28.228,NaN
1,Dark,4/10/24,8:22:41 PM,-750,203.02,NaN,20.612,NaN,,28.234,NaN
1,Dark,4/10/24,8:22:48 PM,-800,202.798,NaN,20.621,NaN,,28.243,NaN
1,Dark,4/10/24,8:22:55 PM,-850,203.493,NaN,20.587,NaN,,28.239,NaN
1,Dark,4/10/24,8:23:01 PM,-900,203.701,NaN,20.579,NaN,,28.229,NaN
1,Dark,4/10/24,8:23:08 PM,-950,203.318,NaN,20.597,NaN,,28.234,NaN
1,Dark,4/10/24,8:23:15 PM,-1000,203.005,NaN,20.614,NaN,,28.229,NaN
1,Dark,4/10/24,8:23:22 PM,-1050,203.592,NaN,20.583,NaN,,28.235,NaN
1,Dark,4/10/24,8:23:29 PM,-1100,203.099,NaN,20.61,NaN,,28.226,NaN
1,Dark,4/10/24,8:23:35 PM,-1150,203.746,NaN,20.576,NaN,,28.232,NaN
1,Dark,4/10/24,8:23:42 PM,-1200,203.645,NaN,20.584,NaN,,28.22,NaN
1,Dark,4/10/24,8:23:49 PM,-1250,203.821,NaN,20.571,NaN,,28.237,NaN
1,Dark,4/10/24,8:23:56 PM,-1300,203.921,NaN,20.566,NaN,,28.237,NaN
1,Dark,4/10/24,8:24:03 PM,-1350,203.877,NaN,20.566,NaN,,28.246,NaN
1,Dark,4/10/24,8:24:10 PM,-1400,202.827,NaN,20.621,NaN,,28.237,NaN
1,Dark,4/10/24,8:24:17 PM,-1450,203.417,NaN,20.593,NaN,,28.23,NaN
1,Dark,4/10/24,8:24:24 PM,-1500,203.795,NaN,20.575,NaN,,28.226,NaN
1,Dark,4/10/24,8:24:31 PM,-1550,204.051,NaN,20.56,NaN,,28.235,NaN
1,Dark,4/10/24,8:24:38 PM,-1600,203.746,NaN,20.576,NaN,,28.232,NaN
1,Dark,4/10/24,8:24:44 PM,-1650,202.668,NaN,20.629,NaN,,28.237,NaN
1,Dark,4/10/24,8:24:51 PM,-1700,203.094,NaN,20.609,NaN,,28.231,NaN
1,Dark,4/10/24,8:24:58 PM,-1750,203.373,NaN,20.595,NaN,,28.231,NaN
1,Dark,4/10/24,8:25:04 PM,-1800,203.055,NaN,20.61,NaN,,28.235,NaN
1,Dark,4/10/24,8:25:11 PM,-1850,203.547,NaN,20.586,NaN,,28.232,NaN
1,Dark,4/10/24,8:25:18 PM,-1900,203.04,NaN,20.611,NaN,,28.234,NaN
1,Dark,4/10/24,8:25:25 PM,-1950,203.661,NaN,20.581,NaN,,28.229,NaN
2,Dark,4/10/24,8:25:44 PM,0,196.778,NaN,20.933,NaN,,28.231,NaN
2,Dark,4/10/24,8:25:51 PM,-50,197.589,NaN,20.89,NaN,,28.234,NaN
2,Dark,4/10/24,8:25:58 PM,-100,199.066,NaN,20.813,NaN,,28.236,NaN
2,Dark,4/10/24,8:26:05 PM,-150,199.805,NaN,20.775,NaN,,28.236,NaN
2,Dark,4/10/24,8:26:12 PM,-200,201.11,NaN,20.708,NaN,,28.237,NaN
2,Dark,4/10/24,8:26:19 PM,-250,202.183,NaN,20.655,NaN,,28.231,NaN
2,Dark,4/10/24,8:26:26 PM,-300,203.233,NaN,20.603,NaN,,28.227,NaN
2,Dark,4/10/24,8:26:33 PM,-350,202.717,NaN,20.628,NaN,,28.231,NaN
2,Dark,4/10/24,8:26:39 PM,-400,203.303,NaN,20.598,NaN,,28.233,NaN
2,Dark,4/10/24,8:26:46 PM,-450,203.448,NaN,20.59,NaN,,28.236,NaN
2,Dark,4/10/24,8:26:53 PM,-500,203.647,NaN,20.58,NaN,,28.236,NaN
2,Dark,4/10/24,8:27:00 PM,-550,203.283,NaN,20.6,NaN,,28.229,NaN
2,Dark,4/10/24,8:27:07 PM,-600,203.829,NaN,20.575,NaN,,28.219,NaN
2,Dark,4/10/24,8:27:14 PM,-650,203.143,NaN,20.608,NaN,,28.225,NaN
2,Dark,4/10/24,8:27:21 PM,-700,203.501,NaN,20.59,NaN,,28.225,NaN
2,Dark,4/10/24,8:27:28 PM,-750,203.799,NaN,20.578,NaN,,28.213,NaN
2,Dark,4/10/24,8:27:35 PM,-800,203.342,NaN,20.598,NaN,,28.225,NaN
2,Dark,4/10/24,8:27:42 PM,-850,203.891,NaN,20.569,NaN,,28.231,NaN
2,Dark,4/10/24,8:27:49 PM,-900,203.303,NaN,20.598,NaN,,28.233,NaN
2,Dark,4/10/24,8:27:56 PM,-950,203.561,NaN,20.586,NaN,,28.229,NaN
2,Dark,4/10/24,8:28:03 PM,-1000,203.596,NaN,20.584,NaN,,28.23,NaN
2,Dark,4/10/24,8:28:10 PM,-1050,203.367,NaN,20.597,NaN,,28.224,NaN
2,Dark,4/10/24,8:28:17 PM,-1100,203.512,NaN,20.588,NaN,,28.231,NaN
2,Dark,4/10/24,8:28:24 PM,-1150,202.588,NaN,20.635,NaN,,28.229,NaN
2,Dark,4/10/24,8:28:31 PM,-1200,203.457,NaN,20.591,NaN,,28.23,NaN
2,Dark,4/10/24,8:28:38 PM,-1250,203.82,NaN,20.575,NaN,,28.221,NaN
2,Dark,4/10/24,8:28:45 PM,-1300,203.03,NaN,20.612,NaN,,28.232,NaN
2,Dark,4/10/24,8:28:52 PM,-1350,203.606,NaN,20.584,NaN,,28.228,NaN
2,Dark,4/10/24,8:28:59 PM,-1400,202.335,NaN,20.651,NaN,,28.216,NaN
2,Dark,4/10/24,8:29:06 PM,-1450,203.845,NaN,20.572,NaN,,28.228,NaN
2,Dark,4/10/24,8:29:13 PM,-1500,203.456,NaN,20.593,NaN,,28.222,NaN
2,Dark,4/10/24,8:29:20 PM,-1550,203.552,NaN,20.586,NaN,,28.231,NaN
2,Dark,4/10/24,8:29:27 PM,-1600,204.175,NaN,20.556,NaN,,28.226,NaN
2,Dark,4/10/24,8:29:34 PM,-1650,203.482,NaN,20.59,NaN,,28.229,NaN
2,Dark,4/10/24,8:29:41 PM,-1700,203.91,NaN,20.569,NaN,,28.227,NaN
2,Dark,4/10/24,8:29:48 PM,-1750,203.397,NaN,20.595,NaN,,28.226,NaN
2,Dark,4/10/24,8:29:55 PM,-1800,203.881,NaN,20.569,NaN,,28.233,NaN
2,Dark,4/10/24,8:30:02 PM,-1850,203.432,NaN,20.592,NaN,,28.231,NaN
2,Dark,4/10/24,8:30:09 PM,-1900,203.821,NaN,20.572,NaN,,28.233,NaN
2,Dark,4/10/24,8:30:15 PM,-1950,202.757,NaN,20.627,NaN,,28.227,NaN
3,Dark,4/10/24,8:30:47 PM,0,196.734,NaN,20.938,NaN,,28.22,NaN
3,Dark,4/10/24,8:30:54 PM,-50,197.901,NaN,20.876,NaN,,28.225,NaN
3,Dark,4/10/24,8:31:00 PM,-100,198.731,NaN,20.833,NaN,,28.225,NaN
3,Dark,4/10/24,8:31:07 PM,-150,199.838,NaN,20.775,NaN,,28.229,NaN
3,Dark,4/10/24,8:31:13 PM,-200,201.852,NaN,20.674,NaN,,28.222,NaN
3,Dark,4/10/24,8:31:20 PM,-250,202.499,NaN,20.64,NaN,,28.227,NaN
3,Dark,4/10/24,8:31:27 PM,-300,203.074,NaN,20.612,NaN,,28.223,NaN
3,Dark,4/10/24,8:31:34 PM,-350,203.267,NaN,20.604,NaN,,28.216,NaN
3,Dark,4/10/24,8:31:40 PM,-400,203.477,NaN,20.591,NaN,,28.226,NaN
3,Dark,4/10/24,8:31:47 PM,-450,204.1,NaN,20.56,NaN,,28.225,NaN
3,Dark,4/10/24,8:31:54 PM,-500,204.124,NaN,20.559,NaN,,28.224,NaN
3,Dark,4/10/24,8:32:00 PM,-550,203.79,NaN,20.576,NaN,,28.223,NaN
3,Dark,4/10/24,8:32:07 PM,-600,203.695,NaN,20.582,NaN,,28.218,NaN
3,Dark,4/10/24,8:32:14 PM,-650,203.689,NaN,20.584,NaN,,28.211,NaN
3,Dark,4/10/24,8:32:21 PM,-700,203.65,NaN,20.584,NaN,,28.219,NaN
3,Dark,4/10/24,8:32:27 PM,-750,202.98,NaN,20.616,NaN,,28.226,NaN
3,Dark,4/10/24,8:32:34 PM,-800,203.387,NaN,20.595,NaN,,28.228,NaN
3,Dark,4/10/24,8:32:40 PM,-850,203.223,NaN,20.604,NaN,,28.225,NaN
3,Dark,4/10/24,8:32:47 PM,-900,203.462,NaN,20.591,NaN,,28.229,NaN
3,Dark,4/10/24,8:32:53 PM,-950,203.81,NaN,20.574,NaN,,28.227,NaN
3,Dark,4/10/24,8:33:00 PM,-1000,203.879,NaN,20.573,NaN,,28.217,NaN
3,Dark,4/10/24,8:33:06 PM,-1050,203.159,NaN,20.605,NaN,,28.234,NaN
3,Dark,4/10/24,8:33:13 PM,-1100,203.711,NaN,20.579,NaN,,28.227,NaN
3,Dark,4/10/24,8:33:19 PM,-1150,203.795,NaN,20.576,NaN,,28.222,NaN
3,Dark,4/10/24,8:33:26 PM,-1200,203.746,NaN,20.577,NaN,,28.228,NaN
3,Dark,4/10/24,8:33:32 PM,-1250,203.162,NaN,20.61,NaN,,28.213,NaN
3,Dark,4/10/24,8:33:39 PM,-1300,203.188,NaN,20.606,NaN,,28.224,NaN
3,Dark,4/10/24,8:33:45 PM,-1350,204.063,NaN,20.565,NaN,,28.212,NaN
3,Dark,4/10/24,8:33:52 PM,-1400,203.784,NaN,20.578,NaN,,28.216,NaN
3,Dark,4/10/24,8:33:58 PM,-1450,203.337,NaN,20.599,NaN,,28.222,NaN
3,Dark,4/10/24,8:34:05 PM,-1500,203.392,NaN,20.596,NaN,,28.223,NaN
3,Dark,4/10/24,8:34:11 PM,-1550,203.515,NaN,20.591,NaN,,28.218,NaN
3,Dark,4/10/24,8:34:18 PM,-1600,203.656,NaN,20.581,NaN,,28.23,NaN
3,Dark,4/10/24,8:34:24 PM,-1650,203.651,NaN,20.582,NaN,,28.227,NaN
3,Dark,4/10/24,8:34:31 PM,-1700,203.188,NaN,20.605,NaN,,28.228,NaN
3,Dark,4/10/24,8:34:37 PM,-1750,203.497,NaN,20.589,NaN,,28.23,NaN
3,Dark,4/10/24,8:34:44 PM,-1800,203.366,NaN,20.598,NaN,,28.22,NaN
3,Dark,4/10/24,8:34:50 PM,-1850,203.213,NaN,20.605,NaN,,28.223,NaN
3,Dark,4/10/24,8:34:57 PM,-1900,203.671,NaN,20.58,NaN,,28.231,NaN
3,Dark,4/10/24,8:35:03 PM,-1950,203.691,NaN,20.58,NaN,,28.227,NaN
