Replicate,Condition,Date,Time,Depth (µm),A FireSting Ch1 (µmol/L),B No sensor,A FireSting Ch1 (raw value),B No sensor,Comment,A: Temp (∫C),B: Temp (∫C)
3,Light,4/10/24,2:47:38 PM,-150,226.549,NaN,19.843,NaN,,26.831,NaN
3,Light,4/10/24,2:47:44 PM,-200,218.221,NaN,20.222,NaN,,26.832,NaN
3,Light,4/10/24,2:47:51 PM,-250,215.985,NaN,20.328,NaN,,26.827,NaN
3,Light,4/10/24,2:47:57 PM,-300,213.113,NaN,20.466,NaN,,26.821,NaN
3,Light,4/10/24,2:48:04 PM,-350,212.957,NaN,20.47,NaN,,26.835,NaN
3,Light,4/10/24,2:48:11 PM,-400,212.332,NaN,20.504,NaN,,26.819,NaN
3,Light,4/10/24,2:48:17 PM,-450,213.056,NaN,20.47,NaN,,26.816,NaN
3,Light,4/10/24,2:48:24 PM,-500,212.078,NaN,20.514,NaN,,26.828,NaN
3,Light,4/10/24,2:48:30 PM,-550,212.556,NaN,20.49,NaN,,26.832,NaN
3,Light,4/10/24,2:48:37 PM,-600,212.519,NaN,20.489,NaN,,26.843,NaN
3,Light,4/10/24,2:48:44 PM,-650,212.405,NaN,20.495,NaN,,26.841,NaN
3,Light,4/10/24,2:48:50 PM,-700,212.332,NaN,20.499,NaN,,26.839,NaN
3,Light,4/10/24,2:48:57 PM,-750,212.467,NaN,20.492,NaN,,26.841,NaN
3,Light,4/10/24,2:49:04 PM,-800,212.29,NaN,20.503,NaN,,26.831,NaN
3,Light,4/10/24,2:49:10 PM,-850,212.062,NaN,20.511,NaN,,26.843,NaN
3,Light,4/10/24,2:49:17 PM,-900,212.29,NaN,20.5,NaN,,26.843,NaN
3,Light,4/10/24,2:49:23 PM,-950,212.358,NaN,20.496,NaN,,26.846,NaN
3,Light,4/10/24,2:49:30 PM,-1000,212.493,NaN,20.489,NaN,,26.848,NaN
3,Light,4/10/24,2:49:36 PM,-1050,212.327,NaN,20.497,NaN,,26.848,NaN
3,Light,4/10/24,2:49:43 PM,-1100,212.566,NaN,20.486,NaN,,26.846,NaN
3,Light,4/10/24,2:49:49 PM,-1150,212.816,NaN,20.475,NaN,,26.842,NaN
3,Light,4/10/24,2:49:56 PM,-1200,212.628,NaN,20.482,NaN,,26.85,NaN
3,Light,4/10/24,2:50:02 PM,-1250,212.576,NaN,20.486,NaN,,26.844,NaN
3,Light,4/10/24,2:50:09 PM,-1300,212.67,NaN,20.479,NaN,,26.854,NaN
3,Light,4/10/24,2:50:15 PM,-1350,212.545,NaN,20.487,NaN,,26.846,NaN
3,Light,4/10/24,2:50:22 PM,-1400,212.316,NaN,20.498,NaN,,26.846,NaN
3,Light,4/10/24,2:50:28 PM,-1450,212.269,NaN,20.5,NaN,,26.847,NaN
3,Light,4/10/24,2:50:35 PM,-1500,212.764,NaN,20.476,NaN,,26.848,NaN
3,Light,4/10/24,2:50:41 PM,-1550,212.508,NaN,20.485,NaN,,26.861,NaN
3,Light,4/10/24,2:50:48 PM,-1600,212.431,NaN,20.492,NaN,,26.848,NaN
3,Light,4/10/24,2:50:54 PM,-1650,212.831,NaN,20.471,NaN,,26.855,NaN
3,Light,4/10/24,2:51:01 PM,-1700,212.217,NaN,20.499,NaN,,26.861,NaN
3,Light,4/10/24,2:51:07 PM,-1750,212.712,NaN,20.479,NaN,,26.846,NaN
3,Light,4/10/24,2:51:14 PM,-1800,212.769,NaN,20.476,NaN,,26.847,NaN
3,Light,4/10/24,2:51:20 PM,-1850,212.727,NaN,20.476,NaN,,26.855,NaN
3,Light,4/10/24,2:51:27 PM,-1900,212.467,NaN,20.487,NaN,,26.861,NaN
3,Light,4/10/24,2:51:33 PM,-1950,212.472,NaN,20.485,NaN,,26.868,NaN
1,Dark,4/10/24,3:20:27 PM,0,199.166,NaN,21.098,NaN,,27.071,NaN
1,Dark,4/10/24,3:20:34 PM,-50,202.7,NaN,20.915,NaN,,27.078,NaN
1,Dark,4/10/24,3:20:41 PM,-100,205.997,NaN,20.751,NaN,,27.071,NaN
1,Dark,4/10/24,3:20:48 PM,-150,208.397,NaN,20.632,NaN,,27.072,NaN
1,Dark,4/10/24,3:20:55 PM,-200,210.125,NaN,20.546,NaN,,27.078,NaN
1,Dark,4/10/24,3:21:02 PM,-250,211.197,NaN,20.494,NaN,,27.078,NaN
1,Dark,4/10/24,3:21:09 PM,-300,210.877,NaN,20.511,NaN,,27.072,NaN
1,Dark,4/10/24,3:21:16 PM,-350,210.955,NaN,20.507,NaN,,27.073,NaN
1,Dark,4/10/24,3:21:23 PM,-400,211.032,NaN,20.5,NaN,,27.086,NaN
1,Dark,4/10/24,3:21:30 PM,-450,211.26,NaN,20.491,NaN,,27.078,NaN
1,Dark,4/10/24,3:21:36 PM,-500,211.156,NaN,20.495,NaN,,27.082,NaN
1,Dark,4/10/24,3:21:43 PM,-550,211.11,NaN,20.496,NaN,,27.087,NaN
1,Dark,4/10/24,3:21:49 PM,-600,211.27,NaN,20.491,NaN,,27.076,NaN
1,Dark,4/10/24,3:21:56 PM,-650,211.306,NaN,20.489,NaN,,27.077,NaN
1,Dark,4/10/24,3:22:03 PM,-700,211.378,NaN,20.485,NaN,,27.079,NaN
1,Dark,4/10/24,3:22:09 PM,-750,211.223,NaN,20.495,NaN,,27.069,NaN
1,Dark,4/10/24,3:22:16 PM,-800,211.135,NaN,20.497,NaN,,27.078,NaN
1,Dark,4/10/24,3:22:23 PM,-850,211.043,NaN,20.5,NaN,,27.084,NaN
1,Dark,4/10/24,3:22:30 PM,-900,211.606,NaN,20.472,NaN,,27.087,NaN
1,Dark,4/10/24,3:22:37 PM,-950,211.368,NaN,20.485,NaN,,27.081,NaN
1,Dark,4/10/24,3:22:44 PM,-1000,211.254,NaN,20.489,NaN,,27.087,NaN
1,Dark,4/10/24,3:22:51 PM,-1050,211.12,NaN,20.493,NaN,,27.097,NaN
1,Dark,4/10/24,3:22:58 PM,-1100,211.213,NaN,20.492,NaN,,27.083,NaN
1,Dark,4/10/24,3:23:05 PM,-1150,211.182,NaN,20.49,NaN,,27.097,NaN
1,Dark,4/10/24,3:23:12 PM,-1200,211.415,NaN,20.482,NaN,,27.084,NaN
1,Dark,4/10/24,3:23:18 PM,-1250,211.26,NaN,20.487,NaN,,27.094,NaN
1,Dark,4/10/24,3:23:25 PM,-1300,210.924,NaN,20.503,NaN,,27.095,NaN
1,Dark,4/10/24,3:23:31 PM,-1350,211.156,NaN,20.492,NaN,,27.094,NaN
1,Dark,4/10/24,3:23:38 PM,-1400,211.425,NaN,20.478,NaN,,27.098,NaN
1,Dark,4/10/24,3:23:44 PM,-1450,211.161,NaN,20.493,NaN,,27.089,NaN
1,Dark,4/10/24,3:23:51 PM,-1500,211.876,NaN,20.46,NaN,,27.083,NaN
1,Dark,4/10/24,3:23:58 PM,-1550,211.446,NaN,20.48,NaN,,27.086,NaN
1,Dark,4/10/24,3:24:04 PM,-1600,211.306,NaN,20.485,NaN,,27.093,NaN
1,Dark,4/10/24,3:24:11 PM,-1650,210.877,NaN,20.505,NaN,,27.096,NaN
1,Dark,4/10/24,3:24:17 PM,-1700,210.976,NaN,20.5,NaN,,27.097,NaN
1,Dark,4/10/24,3:24:24 PM,-1750,211.524,NaN,20.477,NaN,,27.083,NaN
1,Dark,4/10/24,3:24:31 PM,-1800,211.358,NaN,20.483,NaN,,27.091,NaN
1,Dark,4/10/24,3:24:37 PM,-1850,211.368,NaN,20.484,NaN,,27.085,NaN
1,Dark,4/10/24,3:24:44 PM,-1900,211.187,NaN,20.491,NaN,,27.092,NaN
1,Dark,4/10/24,3:24:50 PM,-1950,210.8,NaN,20.507,NaN,,27.103,NaN
2,Dark,4/10/24,3:25:46 PM,0,197.485,NaN,21.178,NaN,,27.101,NaN
2,Dark,4/10/24,3:25:53 PM,-50,200.94,NaN,21,NaN,,27.097,NaN
2,Dark,4/10/24,3:25:59 PM,-100,205.275,NaN,20.78,NaN,,27.099,NaN
2,Dark,4/10/24,3:26:06 PM,-150,208.046,NaN,20.642,NaN,,27.101,NaN
2,Dark,4/10/24,3:26:13 PM,-200,209.602,NaN,20.566,NaN,,27.1,NaN
2,Dark,4/10/24,3:26:20 PM,-250,210.018,NaN,20.543,NaN,,27.111,NaN
2,Dark,4/10/24,3:26:27 PM,-300,210.893,NaN,20.499,NaN,,27.117,NaN
2,Dark,4/10/24,3:26:34 PM,-350,210.749,NaN,20.509,NaN,,27.105,NaN
2,Dark,4/10/24,3:26:40 PM,-400,211.177,NaN,20.488,NaN,,27.106,NaN
2,Dark,4/10/24,3:26:47 PM,-450,211.017,NaN,20.496,NaN,,27.105,NaN
2,Dark,4/10/24,3:26:54 PM,-500,211.55,NaN,20.47,NaN,,27.106,NaN
2,Dark,4/10/24,3:27:00 PM,-550,211.162,NaN,20.487,NaN,,27.113,NaN
2,Dark,4/10/24,3:27:07 PM,-600,211.198,NaN,20.489,NaN,,27.098,NaN
2,Dark,4/10/24,3:27:14 PM,-650,210.883,NaN,20.502,NaN,,27.107,NaN
2,Dark,4/10/24,3:27:21 PM,-700,211.327,NaN,20.48,NaN,,27.109,NaN
2,Dark,4/10/24,3:27:27 PM,-750,211.038,NaN,20.497,NaN,,27.097,NaN
2,Dark,4/10/24,3:27:34 PM,-800,211.42,NaN,20.477,NaN,,27.103,NaN
2,Dark,4/10/24,3:27:41 PM,-850,211.446,NaN,20.474,NaN,,27.11,NaN
2,Dark,4/10/24,3:27:48 PM,-900,211.053,NaN,20.494,NaN,,27.106,NaN
2,Dark,4/10/24,3:27:55 PM,-950,210.677,NaN,20.508,NaN,,27.123,NaN
2,Dark,4/10/24,3:28:02 PM,-1000,211.276,NaN,20.479,NaN,,27.123,NaN
2,Dark,4/10/24,3:28:09 PM,-1050,210.934,NaN,20.499,NaN,,27.109,NaN
2,Dark,4/10/24,3:28:16 PM,-1100,211.488,NaN,20.469,NaN,,27.122,NaN
2,Dark,4/10/24,3:28:23 PM,-1150,210.806,NaN,20.502,NaN,,27.122,NaN
2,Dark,4/10/24,3:28:30 PM,-1200,211.11,NaN,20.49,NaN,,27.111,NaN
2,Dark,4/10/24,3:28:37 PM,-1250,211.162,NaN,20.489,NaN,,27.105,NaN
2,Dark,4/10/24,3:28:43 PM,-1300,210.888,NaN,20.501,NaN,,27.11,NaN
2,Dark,4/10/24,3:28:50 PM,-1350,210.831,NaN,20.503,NaN,,27.113,NaN
2,Dark,4/10/24,3:28:57 PM,-1400,211.069,NaN,20.489,NaN,,27.123,NaN
2,Dark,4/10/24,3:29:04 PM,-1450,210.991,NaN,20.493,NaN,,27.122,NaN
2,Dark,4/10/24,3:29:11 PM,-1500,211.038,NaN,20.488,NaN,,27.133,NaN
2,Dark,4/10/24,3:29:18 PM,-1550,211.095,NaN,20.485,NaN,,27.134,NaN
2,Dark,4/10/24,3:29:25 PM,-1600,210.919,NaN,20.497,NaN,,27.12,NaN
2,Dark,4/10/24,3:29:32 PM,-1650,211.017,NaN,20.49,NaN,,27.129,NaN
2,Dark,4/10/24,3:29:39 PM,-1700,210.801,NaN,20.5,NaN,,27.131,NaN
2,Dark,4/10/24,3:29:46 PM,-1750,210.625,NaN,20.511,NaN,,27.121,NaN
2,Dark,4/10/24,3:29:53 PM,-1800,211.364,NaN,20.474,NaN,,27.126,NaN
2,Dark,4/10/24,3:29:59 PM,-1850,211.478,NaN,20.466,NaN,,27.136,NaN
2,Dark,4/10/24,3:30:06 PM,-1900,210.95,NaN,20.491,NaN,,27.138,NaN
2,Dark,4/10/24,3:30:12 PM,-1950,210.966,NaN,20.49,NaN,,27.139,NaN
3,Dark,4/10/24,3:32:03 PM,0,197.506,NaN,21.167,NaN,,27.14,NaN
3,Dark,4/10/24,3:32:10 PM,-50,200.735,NaN,21.003,NaN,,27.127,NaN
3,Dark,4/10/24,3:32:17 PM,-100,204.566,NaN,20.805,NaN,,27.141,NaN
3,Dark,4/10/24,3:32:24 PM,-150,207.028,NaN,20.681,NaN,,27.146,NaN
3,Dark,4/10/24,3:32:31 PM,-200,208.805,NaN,20.594,NaN,,27.144,NaN
3,Dark,4/10/24,3:32:38 PM,-250,209.957,NaN,20.537,NaN,,27.147,NaN
3,Dark,4/10/24,3:32:44 PM,-300,209.957,NaN,20.536,NaN,,27.151,NaN
3,Dark,4/10/24,3:32:51 PM,-350,210.327,NaN,20.517,NaN,,27.155,NaN
3,Dark,4/10/24,3:32:58 PM,-400,210.667,NaN,20.501,NaN,,27.153,NaN
3,Dark,4/10/24,3:33:05 PM,-450,210.605,NaN,20.503,NaN,,27.157,NaN
3,Dark,4/10/24,3:33:12 PM,-500,211.136,NaN,20.484,NaN,,27.13,NaN
3,Dark,4/10/24,3:33:19 PM,-550,210.832,NaN,20.497,NaN,,27.137,NaN
3,Dark,4/10/24,3:33:26 PM,-600,211.085,NaN,20.484,NaN,,27.14,NaN
3,Dark,4/10/24,3:33:33 PM,-650,211.385,NaN,20.47,NaN,,27.138,NaN
3,Dark,4/10/24,3:33:40 PM,-700,211.338,NaN,20.47,NaN,,27.147,NaN
3,Dark,4/10/24,3:33:47 PM,-750,210.76,NaN,20.499,NaN,,27.143,NaN
3,Dark,4/10/24,3:33:54 PM,-800,210.394,NaN,20.516,NaN,,27.146,NaN
3,Dark,4/10/24,3:34:01 PM,-850,211.168,NaN,20.478,NaN,,27.148,NaN
3,Dark,4/10/24,3:34:08 PM,-900,210.708,NaN,20.497,NaN,,27.161,NaN
3,Dark,4/10/24,3:34:15 PM,-950,210.832,NaN,20.493,NaN,,27.153,NaN
3,Dark,4/10/24,3:34:22 PM,-1000,210.925,NaN,20.491,NaN,,27.143,NaN
3,Dark,4/10/24,3:34:29 PM,-1050,211.209,NaN,20.476,NaN,,27.148,NaN
3,Dark,4/10/24,3:34:36 PM,-1100,210.662,NaN,20.503,NaN,,27.146,NaN
3,Dark,4/10/24,3:34:43 PM,-1150,210.884,NaN,20.491,NaN,,27.151,NaN
3,Dark,4/10/24,3:34:50 PM,-1200,211.049,NaN,20.486,NaN,,27.139,NaN
3,Dark,4/10/24,3:34:57 PM,-1250,211.307,NaN,20.477,NaN,,27.125,NaN
3,Dark,4/10/24,3:35:04 PM,-1300,210.636,NaN,20.503,NaN,,27.151,NaN
3,Dark,4/10/24,3:35:11 PM,-1350,211.002,NaN,20.485,NaN,,27.152,NaN
3,Dark,4/10/24,3:35:18 PM,-1400,211.049,NaN,20.482,NaN,,27.155,NaN
3,Dark,4/10/24,3:35:25 PM,-1450,210.574,NaN,20.504,NaN,,27.159,NaN
3,Dark,4/10/24,3:35:32 PM,-1500,210.786,NaN,20.493,NaN,,27.162,NaN
3,Dark,4/10/24,3:35:39 PM,-1550,211.08,NaN,20.479,NaN,,27.161,NaN
3,Dark,4/10/24,3:35:46 PM,-1600,211.121,NaN,20.479,NaN,,27.153,NaN
3,Dark,4/10/24,3:35:53 PM,-1650,210.858,NaN,20.491,NaN,,27.156,NaN
3,Dark,4/10/24,3:35:59 PM,-1700,210.971,NaN,20.488,NaN,,27.146,NaN
3,Dark,4/10/24,3:36:06 PM,-1750,211.183,NaN,20.476,NaN,,27.153,NaN
3,Dark,4/10/24,3:36:12 PM,-1800,211.013,NaN,20.485,NaN,,27.15,NaN
3,Dark,4/10/24,3:36:19 PM,-1850,210.822,NaN,20.496,NaN,,27.143,NaN
3,Dark,4/10/24,3:36:26 PM,-1900,210.662,NaN,20.502,NaN,,27.15,NaN
3,Dark,4/10/24,3:36:33 PM,-1950,210.847,NaN,20.493,NaN,,27.15,NaN
