
***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	1	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
5:55:16 PM	-100.0	200.986	NaN	20.828	NaN		27.776	NaN
5:55:23 PM	-150.0	203.749	NaN	20.687	NaN		27.780	NaN
5:55:30 PM	-200.0	205.557	NaN	20.600	NaN		27.766	NaN
5:55:37 PM	-250.0	206.691	NaN	20.545	NaN		27.761	NaN
5:55:44 PM	-300.0	206.903	NaN	20.537	NaN		27.751	NaN
5:55:51 PM	-350.0	207.117	NaN	20.523	NaN		27.765	NaN
5:55:58 PM	-400.0	206.737	NaN	20.542	NaN		27.764	NaN
5:56:05 PM	-450.0	206.616	NaN	20.546	NaN		27.772	NaN
5:56:12 PM	-500.0	207.102	NaN	20.521	NaN		27.776	NaN
5:56:19 PM	-550.0	207.156	NaN	20.525	NaN		27.749	NaN
5:56:25 PM	-600.0	206.535	NaN	20.551	NaN		27.768	NaN
5:56:32 PM	-650.0	206.784	NaN	20.536	NaN		27.779	NaN
5:56:38 PM	-700.0	206.813	NaN	20.538	NaN		27.765	NaN
5:56:45 PM	-750.0	206.746	NaN	20.544	NaN		27.754	NaN
5:56:52 PM	-800.0	206.503	NaN	20.557	NaN		27.750	NaN
5:56:59 PM	-850.0	206.772	NaN	20.541	NaN		27.761	NaN
5:57:06 PM	-900.0	207.523	NaN	20.502	NaN		27.769	NaN
5:57:12 PM	-950.0	207.000	NaN	20.529	NaN		27.764	NaN
5:57:19 PM	-1000.0	207.466	NaN	20.509	NaN		27.752	NaN
5:57:26 PM	-1050.0	207.218	NaN	20.518	NaN		27.765	NaN
5:57:33 PM	-1100.0	206.434	NaN	20.555	NaN		27.772	NaN
5:57:39 PM	-1150.0	206.510	NaN	20.552	NaN		27.769	NaN
5:57:46 PM	-1200.0	206.783	NaN	20.537	NaN		27.775	NaN
5:57:53 PM	-1250.0	206.671	NaN	20.546	NaN		27.761	NaN
5:58:00 PM	-1300.0	206.939	NaN	20.533	NaN		27.760	NaN
5:58:07 PM	-1350.0	207.036	NaN	20.527	NaN		27.765	NaN
5:58:14 PM	-1400.0	206.716	NaN	20.544	NaN		27.760	NaN
5:58:21 PM	-1450.0	207.015	NaN	20.529	NaN		27.761	NaN
5:58:27 PM	-1500.0	206.752	NaN	20.541	NaN		27.765	NaN
5:58:34 PM	-1550.0	206.814	NaN	20.534	NaN		27.781	NaN
5:58:41 PM	-1600.0	206.520	NaN	20.550	NaN		27.775	NaN
5:58:48 PM	-1650.0	206.888	NaN	20.537	NaN		27.754	NaN
5:58:55 PM	-1700.0	206.434	NaN	20.556	NaN		27.768	NaN
5:59:02 PM	-1750.0	206.727	NaN	20.543	NaN		27.762	NaN
5:59:09 PM	-1800.0	206.848	NaN	20.538	NaN		27.758	NaN
5:59:16 PM	-1850.0	207.096	NaN	20.525	NaN		27.761	NaN
5:59:23 PM	-1900.0	206.635	NaN	20.550	NaN		27.752	NaN
5:59:30 PM	-1950.0	207.204	NaN	20.516	NaN		27.776	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	5	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
6:00:14 PM	0.0	193.146	NaN	21.246	NaN		27.744	NaN
6:00:20 PM	-50.0	196.948	NaN	21.041	NaN		27.759	NaN
6:00:27 PM	-100.0	200.756	NaN	20.845	NaN		27.755	NaN
6:00:34 PM	-150.0	203.474	NaN	20.706	NaN		27.759	NaN
6:00:41 PM	-200.0	204.940	NaN	20.631	NaN		27.765	NaN
6:00:48 PM	-250.0	206.743	NaN	20.538	NaN		27.779	NaN
6:00:55 PM	-300.0	206.434	NaN	20.556	NaN		27.768	NaN
6:01:02 PM	-350.0	206.344	NaN	20.558	NaN		27.778	NaN
6:01:09 PM	-400.0	206.717	NaN	20.540	NaN		27.776	NaN
6:01:16 PM	-450.0	206.712	NaN	20.543	NaN		27.765	NaN
6:01:23 PM	-500.0	206.687	NaN	20.543	NaN		27.770	NaN
6:01:30 PM	-550.0	206.581	NaN	20.547	NaN		27.775	NaN
6:01:37 PM	-600.0	206.540	NaN	20.549	NaN		27.775	NaN
6:01:44 PM	-650.0	206.752	NaN	20.543	NaN		27.757	NaN
6:01:51 PM	-700.0	206.383	NaN	20.560	NaN		27.762	NaN
6:01:58 PM	-750.0	206.545	NaN	20.550	NaN		27.770	NaN
6:02:05 PM	-800.0	206.645	NaN	20.550	NaN		27.750	NaN
6:02:12 PM	-850.0	207.248	NaN	20.517	NaN		27.763	NaN
6:02:19 PM	-900.0	206.909	NaN	20.532	NaN		27.770	NaN
6:02:26 PM	-950.0	207.284	NaN	20.516	NaN		27.760	NaN
6:02:33 PM	-1000.0	206.602	NaN	20.544	NaN		27.783	NaN
6:02:40 PM	-1050.0	206.748	NaN	20.537	NaN		27.782	NaN
6:02:47 PM	-1100.0	206.722	NaN	20.543	NaN		27.763	NaN
6:02:54 PM	-1150.0	206.960	NaN	20.529	NaN		27.772	NaN
6:03:01 PM	-1200.0	206.920	NaN	20.529	NaN		27.780	NaN
6:03:08 PM	-1250.0	206.586	NaN	20.547	NaN		27.774	NaN
6:03:15 PM	-1300.0	206.540	NaN	20.550	NaN		27.771	NaN
6:03:22 PM	-1350.0	207.050	NaN	20.528	NaN		27.758	NaN
6:03:29 PM	-1400.0	206.671	NaN	20.546	NaN		27.761	NaN
6:03:36 PM	-1450.0	206.868	NaN	20.536	NaN		27.762	NaN
6:03:43 PM	-1500.0	206.787	NaN	20.540	NaN		27.762	NaN
6:03:49 PM	-1550.0	207.081	NaN	20.525	NaN		27.764	NaN
6:03:56 PM	-1600.0	207.026	NaN	20.526	NaN		27.771	NaN
6:04:03 PM	-1650.0	206.328	NaN	20.560	NaN		27.773	NaN
6:04:09 PM	-1700.0	206.738	NaN	20.537	NaN		27.784	NaN
6:04:16 PM	-1750.0	206.904	NaN	20.534	NaN		27.763	NaN
6:04:22 PM	-1800.0	206.711	NaN	20.545	NaN		27.757	NaN
6:04:29 PM	-1850.0	206.915	NaN	20.530	NaN		27.777	NaN
6:04:36 PM	-1900.0	206.843	NaN	20.537	NaN		27.763	NaN
6:04:43 PM	-1950.0	207.209	NaN	20.514	NaN		27.783	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	6	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
6:05:02 PM	0.0	192.401	NaN	21.272	NaN		27.800	NaN
6:05:09 PM	-50.0	195.593	NaN	21.102	NaN		27.800	NaN
6:05:15 PM	-100.0	200.202	NaN	20.860	NaN		27.809	NaN
6:05:21 PM	-150.0	203.302	NaN	20.707	NaN		27.790	NaN
6:05:28 PM	-200.0	205.381	NaN	20.611	NaN		27.757	NaN
6:05:35 PM	-250.0	206.293	NaN	20.562	NaN		27.772	NaN
6:05:42 PM	-300.0	206.814	NaN	20.533	NaN		27.785	NaN
6:05:48 PM	-350.0	207.103	NaN	20.519	NaN		27.784	NaN
6:05:55 PM	-400.0	206.910	NaN	20.529	NaN		27.782	NaN
6:06:02 PM	-450.0	207.240	NaN	20.512	NaN		27.785	NaN
6:06:08 PM	-500.0	207.149	NaN	20.516	NaN		27.787	NaN
6:06:15 PM	-550.0	206.789	NaN	20.535	NaN		27.782	NaN
6:06:21 PM	-600.0	206.713	NaN	20.538	NaN		27.785	NaN
6:06:28 PM	-650.0	207.219	NaN	20.514	NaN		27.781	NaN
6:06:35 PM	-700.0	207.153	NaN	20.520	NaN		27.770	NaN
6:06:42 PM	-750.0	206.805	NaN	20.532	NaN		27.791	NaN
6:06:48 PM	-800.0	207.083	NaN	20.520	NaN		27.784	NaN
6:06:55 PM	-850.0	206.794	NaN	20.533	NaN		27.789	NaN
6:07:01 PM	-900.0	207.042	NaN	20.524	NaN		27.776	NaN
6:07:08 PM	-950.0	206.956	NaN	20.528	NaN		27.777	NaN
6:07:14 PM	-1000.0	206.567	NaN	20.543	NaN		27.794	NaN
6:07:21 PM	-1050.0	206.684	NaN	20.535	NaN		27.803	NaN
6:07:27 PM	-1100.0	206.876	NaN	20.526	NaN		27.801	NaN
6:07:34 PM	-1150.0	206.906	NaN	20.527	NaN		27.791	NaN
6:07:40 PM	-1200.0	206.951	NaN	20.527	NaN		27.782	NaN
6:07:47 PM	-1250.0	206.762	NaN	20.542	NaN		27.759	NaN
6:07:53 PM	-1300.0	207.037	NaN	20.524	NaN		27.777	NaN
6:08:00 PM	-1350.0	206.925	NaN	20.531	NaN		27.771	NaN
6:08:06 PM	-1400.0	207.346	NaN	20.509	NaN		27.776	NaN
6:08:13 PM	-1450.0	206.419	NaN	20.557	NaN		27.767	NaN
6:08:19 PM	-1500.0	206.394	NaN	20.558	NaN		27.768	NaN
6:08:26 PM	-1550.0	206.581	NaN	20.547	NaN		27.775	NaN
6:08:32 PM	-1600.0	206.470	NaN	20.552	NaN		27.777	NaN
6:08:39 PM	-1650.0	206.890	NaN	20.531	NaN		27.778	NaN
6:08:45 PM	-1700.0	207.103	NaN	20.519	NaN		27.784	NaN
6:08:52 PM	-1750.0	206.900	NaN	20.530	NaN		27.780	NaN
6:08:59 PM	-1800.0	206.420	NaN	20.551	NaN		27.791	NaN
6:09:06 PM	-1850.0	206.648	NaN	20.538	NaN		27.798	NaN
6:09:13 PM	-1900.0	207.102	NaN	20.522	NaN		27.772	NaN
6:09:19 PM	-1950.0	206.570	NaN	20.549	NaN		27.769	NaN

***********	*************	*************	**************	*************	*************	*************	*************
Data	from	Profix FW4	by	Pyro	Science
***********	*************	*************	**************	*************	*************	*************	*************
Date:	4/10/2024	Data Set: 	7	x (mm):	0.000	y (mm):	0,000

Time	Depth	A FireSting Ch1	B No sensor	A FireSting Ch1	B No sensor	Comment	A: Temp (ºC)	B: Temp (ºC)
	(µm)	(µmol/L)	(a.u.)	(raw value)	(raw value)	
